Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131118,7,B, ,1,11-Nov-2013,19:48:30,,,,,,,0,11-Nov-2013,19:47:30,,,60,,,,,,,0,6,215,59,220,170,163
13440,131118,7,B, ,1,11-Nov-2013,19:48:30,,,,,,,0,11-Nov-2013,19:48:30,,,60,,,,,,,0,6,215,60,28,226,162
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:31:30,,,300,,,,,,,2,6,215,71,220,250,153
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:32:30,,,300,,,,,,,2,6,215,72,28,210,154
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:33:30,,,300,,,,,,,2,6,215,72,92,6,155
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:34:30,,,300,,,,,,,2,172,215,72,156,0,71
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:35:30,,,300,,,,,,,2,6,215,72,220,238,154
13440,131118,7,L,1,2,11-Nov-2013,20:32:59,47.6800,-122.1270,"",401677525,-130,50,0,11-Nov-2013,20:36:30,,,300,,,,,,,2,6,215,73,28,46,155
13440,131118,7,A,2,3,11-Nov-2013,20:36:00,47.6810,-122.1290,"",401677525,-122,50,0,11-Nov-2013,20:33:30,,,300,,,,,,,2,6,215,72,92,6,155
13440,131118,7,A,2,3,11-Nov-2013,20:36:00,47.6810,-122.1290,"",401677525,-122,50,0,11-Nov-2013,20:34:30,,,300,,,,,,,2,172,215,72,156,0,71
