"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",131118,13440,,,,,,,60,B,,,11/11/2013 19:47:30,1,2,,,,,,,,,,,,,,,0,6,215,59,220,170,163,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,,,,,,,60,B,,,11/11/2013 19:48:30,1,2,,,,,,,,,,,,,,,0,6,215,60,28,226,162,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.681,-122.129,2,11/11/2013 20:36:00,Argos,,300,A,,401677525,11/11/2013 20:37:30,1,6,,-122,401677525,-122.129,47.681,,,50,,,,,,,2,6,215,73,92,250,154,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.681,-122.129,2,11/11/2013 20:36:00,Argos,,300,A,,401677525,11/11/2013 20:38:30,1,6,,-122,401677525,-122.129,47.681,,,50,,,,,,,2,172,215,73,156,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:13:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,83,92,226,141,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:15:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,83,220,10,156,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:16:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,6,6,215,84,28,42,194,50,152,180,160,6,48,80,204,205,64,0,0,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:17:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,84,92,150,156,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:18:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,172,235,84,156,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:19:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,84,220,126,157,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:20:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,85,28,190,156,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.134,2,11/11/2013 21:17:52,Argos,,480,P,,401677521,11/11/2013 21:21:30,1,8,,-121,401677521,-122.134,47.676,,,58,,,,,,,2,6,215,85,92,106,157,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:41:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,90,92,126,158,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:42:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,180,231,90,156,0,139,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:43:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,90,220,150,159,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:44:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,91,28,86,158,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:45:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,91,92,130,159,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:46:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,180,231,91,156,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:47:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,6,6,215,91,220,142,71,50,152,180,160,6,48,80,204,205,64,0,0,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:48:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,92,28,34,159,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.676,-122.136,3,11/11/2013 21:41:29,Argos,,480,N,,401677521,11/11/2013 21:49:30,1,9,,-122,401677521,-122.136,47.676,,,50,,,,,,,2,6,215,92,92,246,158,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.137,2,11/11/2013 22:09:59,Argos,,300,K,,401677522,11/11/2013 22:08:30,1,5,,-136,401677522,-122.137,47.675,,,60,,,,,,,2,6,215,98,28,202,146,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.137,2,11/11/2013 22:09:59,Argos,,300,K,,401677522,11/11/2013 22:09:30,1,5,,-136,401677522,-122.137,47.675,,,60,,,,,,,10,6,215,98,92,30,147,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.137,2,11/11/2013 22:09:59,Argos,,300,K,,401677522,11/11/2013 22:10:30,1,5,,-136,401677522,-122.137,47.675,,,60,,,,,,,2,180,227,98,156,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.137,2,11/11/2013 22:09:59,Argos,,300,K,,401677522,11/11/2013 22:11:30,1,5,,-136,401677522,-122.137,47.675,,,60,,,,,,,2,6,215,98,220,246,146,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.137,2,11/11/2013 22:09:59,Argos,,300,K,,401677522,11/11/2013 22:13:30,1,5,,-136,401677522,-122.137,47.675,,,60,,,,,,,2,6,215,99,92,226,146,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.674,-122.135,1,11/11/2013 22:59:59,Argos,,180,P,,401677521,11/11/2013 22:58:30,1,4,,-129,401677521,-122.135,47.674,,,58,,,,,,,2,180,223,110,156,0,215,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.674,-122.135,1,11/11/2013 22:59:59,Argos,,180,P,,401677521,11/11/2013 22:59:30,1,4,,-129,401677521,-122.135,47.674,,,58,,,,,,,2,6,215,110,220,166,145,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.674,-122.135,1,11/11/2013 22:59:59,Argos,,180,P,,401677521,11/11/2013 23:00:30,1,4,,-129,401677521,-122.135,47.674,,,58,,,,,,,2,6,215,112,28,178,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.674,-122.135,1,11/11/2013 22:59:59,Argos,,180,P,,401677521,11/11/2013 23:01:30,1,4,,-129,401677521,-122.135,47.674,,,58,,,,,,,2,6,215,112,92,102,150,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:21:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,117,92,170,150,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:22:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,180,217,117,156,0,239,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:23:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,117,220,66,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:24:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,118,28,58,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:25:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,118,92,238,150,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:26:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,180,215,118,156,0,243,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:27:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,118,220,6,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:29:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,6,215,119,92,18,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.132,3,11/11/2013 23:25:43,Argos,,540,N,,401677522,11/11/2013 23:30:30,1,9,,-122,401677522,-122.132,47.677,,,58,,,,,,,2,180,215,119,156,0,247,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:46:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,180,215,123,156,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:47:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,6,215,123,220,170,149,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:48:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,6,215,124,28,226,148,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:49:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,6,215,124,92,54,149,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:50:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,180,215,124,156,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:51:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,6,6,215,124,220,2,222,50,152,212,160,6,48,80,204,205,60,0,0,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.136,3,11/11/2013 23:50:09,Argos,,420,K,,401677522,11/11/2013 23:53:30,1,7,,-120,401677522,-122.136,47.677,,,50,,,,,,,2,6,215,125,92,202,148,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.678,-122.134,2,11/12/2013 01:00:30,Argos,,240,R,,401677523,11/12/2013 00:58:30,1,5,,-132,401677523,-122.134,47.678,,,68,,,,,,,2,180,198,14,156,1,79,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.678,-122.134,2,11/12/2013 01:00:30,Argos,,240,R,,401677523,11/12/2013 00:59:30,1,5,,-132,401677523,-122.134,47.678,,,68,,,,,,,2,6,216,14,220,167,219,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.678,-122.134,2,11/12/2013 01:00:30,Argos,,240,R,,401677523,11/12/2013 01:00:30,1,5,,-132,401677523,-122.134,47.678,,,68,,,,,,,2,6,216,16,28,179,221,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.678,-122.134,2,11/12/2013 01:00:30,Argos,,240,R,,401677523,11/12/2013 01:01:30,1,5,,-132,401677523,-122.134,47.678,,,68,,,,,,,6,6,216,16,92,95,209,50,152,244,160,6,48,0,195,253,64,0,0,,,,,,,,,,,,,,
"",131118,13440,47.678,-122.134,2,11/12/2013 01:00:30,Argos,,240,R,,401677523,11/12/2013 01:02:30,1,5,,-132,401677523,-122.134,47.678,,,68,,,,,,,2,180,198,16,156,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.132,2,11/12/2013 01:08:59,Argos,,180,N,,401677523,11/12/2013 01:07:30,1,4,,-128,401677523,-122.132,47.675,,,50,,,,,,,2,6,216,17,220,115,220,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.132,2,11/12/2013 01:08:59,Argos,,180,N,,401677523,11/12/2013 01:08:30,1,4,,-128,401677523,-122.132,47.675,,,50,,,,,,,2,6,216,18,28,11,220,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.132,2,11/12/2013 01:08:59,Argos,,180,N,,401677523,11/12/2013 01:09:30,1,4,,-128,401677523,-122.132,47.675,,,50,,,,,,,2,6,216,18,92,223,221,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.675,-122.132,2,11/12/2013 01:08:59,Argos,,180,N,,401677523,11/12/2013 01:10:30,1,4,,-128,401677523,-122.132,47.675,,,50,,,,,,,2,180,194,18,156,1,91,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.135,3,11/12/2013 01:28:29,Argos,,360,K,,401677524,11/12/2013 01:27:30,1,4,,-129,401677524,-122.135,47.677,,,58,,,,,,,2,6,216,22,220,7,221,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.135,3,11/12/2013 01:28:29,Argos,,360,K,,401677524,11/12/2013 01:29:30,1,4,,-129,401677524,-122.135,47.677,,,58,,,,,,,2,6,216,23,92,19,221,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.135,3,11/12/2013 01:28:29,Argos,,360,K,,401677524,11/12/2013 01:32:30,1,4,,-129,401677524,-122.135,47.677,,,58,,,,,,,6,6,216,24,28,169,150,50,152,244,160,6,48,0,195,253,64,0,0,,,,,,,,,,,,,,
"",131118,13440,47.677,-122.135,3,11/12/2013 01:28:29,Argos,,360,K,,401677524,11/12/2013 01:33:30,1,4,,-129,401677524,-122.135,47.677,,,58,,,,,,,2,6,216,24,92,7,222,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131118,13440,,,,,,,0,N,,,02/28/2016 20:58:57,1,1,,,,,,,,,,,,,,,189,10,208,186,20,193,14,162,67,55,128,224,21,163,60,56,215,133,142,190,219,73,200,132,16,60,150,173,238,124,2,,
"",131118,13440,,,,,,,0,P,,,02/28/2016 21:11:28,1,1,,,,,,,,,,,,,,,183,62,208,186,14,128,152,174,64,8,47,196,15,255,159,241,28,22,133,240,21,240,101,11,240,188,160,58,123,197,225,,
