DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
"131120",131120,Mk10,,88,20,65,5,101,,,,,60,19:47:23 11-Nov-2013,23:47:48 28-Feb-2016,839,19:47:21 11-Nov-2013,01:38:32 29-Feb-2016,839,,,,
