"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",131120,13440,,,,,,,240,B,,,11/11/2013 19:47:23,1,5,,,,,,,,,,,,,,,0,6,215,59,213,168,115,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,,,,,,,240,B,,,11/11/2013 19:48:23,1,5,,,,,,,,,,,,,,,0,6,215,60,21,224,114,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,,,,,,,240,B,,,11/11/2013 19:49:23,1,5,,,,,,,,,,,,,,,0,6,215,60,85,52,115,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,,,,,,,240,B,,,11/11/2013 19:50:23,1,5,,,,,,,,,,,,,,,0,180,169,60,149,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,,,,,,,240,B,,,11/11/2013 19:51:23,1,5,,,,,,,,,,,,,,,0,6,215,60,213,220,114,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:31:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,6,215,71,213,248,73,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:32:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,6,215,72,21,208,74,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:33:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,6,215,72,85,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:33:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,6,215,72,85,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:34:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,180,221,72,149,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:34:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,180,221,72,149,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:35:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,6,215,72,213,236,74,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:35:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,6,215,72,213,236,74,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.68,-122.131,2,11/11/2013 20:32:53,Argos,,300,L,,401677463,11/11/2013 20:36:23,1,6,,-126,401677463,-122.131,47.68,,,50,,,,,,,2,6,215,73,21,44,75,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:36:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,6,215,73,21,44,75,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:37:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,6,215,73,85,248,74,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.679,-122.131,2,11/11/2013 20:35:53,Argos,,300,A,,401677463,11/11/2013 20:38:23,1,6,,-117,401677463,-122.131,47.679,,,50,,,,,,,2,180,223,73,149,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:11:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,0,6,215,82,213,244,77,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:14:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,180,237,83,149,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:15:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,6,215,83,213,8,76,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:16:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,6,6,215,84,21,148,53,51,54,195,160,5,0,80,132,133,60,0,0,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:17:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,6,215,84,85,148,76,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:18:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,180,239,84,149,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:19:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,6,215,84,213,124,77,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:20:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,6,215,85,21,188,76,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:21:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,6,215,85,85,104,77,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.675,-122.137,2,11/11/2013 21:17:41,Argos,,660,P,,401677459,11/11/2013 21:22:23,1,10,,-117,401677459,-122.137,47.675,,,58,,,,,,,2,180,239,85,149,0,131,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:41:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,90,85,124,78,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:42:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,180,235,90,149,0,151,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:43:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,90,213,148,79,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:44:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,91,21,84,78,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:45:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,91,85,128,79,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:46:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,180,235,91,149,0,155,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:47:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,6,6,215,91,213,233,155,51,22,195,160,5,0,80,132,133,68,0,0,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:48:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,92,21,32,79,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:49:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,6,215,92,85,244,78,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131120,13440,47.676,-122.139,3,11/11/2013 21:41:23,Argos,,540,N,,401677459,11/11/2013 21:50:23,1,10,,-124,401677459,-122.139,47.676,,,50,,,,,,,2,180,235,92,149,0,159,,,,,,,,,,,,,,,,,,,,,,,,,,
