Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131120,7,B, ,1,11-Nov-2013,19:51:23,,,,,,,0,11-Nov-2013,19:47:23,,,240,,,,,,,0,6,215,59,213,168,115
13440,131120,7,B, ,1,11-Nov-2013,19:51:23,,,,,,,0,11-Nov-2013,19:48:23,,,240,,,,,,,0,6,215,60,21,224,114
13440,131120,7,B, ,1,11-Nov-2013,19:51:23,,,,,,,0,11-Nov-2013,19:49:23,,,240,,,,,,,0,6,215,60,85,52,115
13440,131120,7,B, ,1,11-Nov-2013,19:51:23,,,,,,,0,11-Nov-2013,19:50:23,,,240,,,,,,,0,180,169,60,149,0,39
13440,131120,7,B, ,1,11-Nov-2013,19:51:23,,,,,,,0,11-Nov-2013,19:51:23,,,240,,,,,,,0,6,215,60,213,220,114
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:31:23,,,300,,,,,,,2,6,215,71,213,248,73
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:32:23,,,300,,,,,,,2,6,215,72,21,208,74
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:33:23,,,300,,,,,,,2,6,215,72,85,4,75
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:34:23,,,300,,,,,,,2,180,221,72,149,0,83
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:35:23,,,300,,,,,,,2,6,215,72,213,236,74
13440,131120,7,L,2,2,11-Nov-2013,20:32:53,47.6800,-122.1310,"",401677463,-126,50,0,11-Nov-2013,20:36:23,,,300,,,,,,,2,6,215,73,21,44,75
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:33:23,,,300,,,,,,,2,6,215,72,85,4,75
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:34:23,,,300,,,,,,,2,180,221,72,149,0,83
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:35:23,,,300,,,,,,,2,6,215,72,213,236,74
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:36:23,,,300,,,,,,,2,6,215,73,21,44,75
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:37:23,,,300,,,,,,,2,6,215,73,85,248,74
13440,131120,7,A,2,3,11-Nov-2013,20:35:53,47.6790,-122.1310,"",401677463,-117,50,0,11-Nov-2013,20:38:23,,,300,,,,,,,2,180,223,73,149,0,87
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:11:23,,,660,,,,,,,0,6,215,82,213,244,77
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:14:23,,,660,,,,,,,2,180,237,83,149,0,123
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:15:23,,,660,,,,,,,2,6,215,83,213,8,76
13440,131120,19,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:16:23,,,660,,,,,,,6,6,215,84,21,148,53,51,54,195,160,5,0,80,132,133,60,0,0
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:17:23,,,660,,,,,,,2,6,215,84,85,148,76
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:18:23,,,660,,,,,,,2,180,239,84,149,0,127
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:19:23,,,660,,,,,,,2,6,215,84,213,124,77
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:20:23,,,660,,,,,,,2,6,215,85,21,188,76
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:21:23,,,660,,,,,,,2,6,215,85,85,104,77
13440,131120,7,P,2,4,11-Nov-2013,21:17:41,47.6750,-122.1370,"",401677459,-117,58,0,11-Nov-2013,21:22:23,,,660,,,,,,,2,180,239,85,149,0,131
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:41:23,,,540,,,,,,,2,6,215,90,85,124,78
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:42:23,,,540,,,,,,,2,180,235,90,149,0,151
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:43:23,,,540,,,,,,,2,6,215,90,213,148,79
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:44:23,,,540,,,,,,,2,6,215,91,21,84,78
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:45:23,,,540,,,,,,,2,6,215,91,85,128,79
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:46:23,,,540,,,,,,,2,180,235,91,149,0,155
13440,131120,19,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:47:23,,,540,,,,,,,6,6,215,91,213,233,155,51,22,195,160,5,0,80,132,133,68,0,0
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:48:23,,,540,,,,,,,2,6,215,92,21,32,79
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:49:23,,,540,,,,,,,2,6,215,92,85,244,78
13440,131120,7,N,3,5,11-Nov-2013,21:41:23,47.6760,-122.1390,"",401677459,-124,50,0,11-Nov-2013,21:50:23,,,540,,,,,,,2,180,235,92,149,0,159
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:07:23,,,360,,,,,,,2,6,215,97,213,176,66
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:08:23,,,360,,,,,,,2,6,213,98,21,200,64
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:09:23,,,360,,,,,,,2,6,215,98,85,28,67
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:10:23,,,360,,,,,,,2,180,231,98,149,0,179
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:11:23,,,360,,,,,,,2,6,215,98,213,244,66
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:12:23,,,360,,,,,,,2,6,215,99,21,52,67
13440,131120,7,K,2,6,11-Nov-2013,22:10:11,47.6780,-122.1350,"",401677459,-133,50,0,11-Nov-2013,22:13:23,,,360,,,,,,,2,22,215,99,85,224,66
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,22:57:23,,,300,,,,,,,2,6,214,110,85,76,64
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,22:58:23,,,300,,,,,,,2,180,225,110,149,0,227
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,22:59:23,,,300,,,,,,,2,6,215,110,213,164,65
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,23:00:23,,,300,,,,,,,2,6,215,112,21,176,71
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,23:01:23,,,300,,,,,,,2,6,215,112,85,100,70
13440,131120,7,P,2,7,11-Nov-2013,22:59:53,47.6760,-122.1360,"",401677460,-124,68,0,11-Nov-2013,23:02:23,,,300,,,,,,,2,180,225,112,149,0,231
13440,131120,19,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:20:23,,,660,,,,,,,6,6,215,117,21,118,71,51,22,227,160,5,0,80,132,133,60,0,0
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:21:23,,,660,,,,,,,2,6,215,117,85,168,70
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:22:23,,,660,,,,,,,2,180,219,117,149,0,251
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:23:23,,,660,,,,,,,2,6,215,117,213,64,71
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:24:23,,,660,,,,,,,2,6,215,118,21,56,71
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:25:23,,,660,,,,,,,2,6,215,118,85,236,70
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:26:23,,,660,,,,,,,2,180,217,118,149,0,255
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:27:23,,,660,,,,,,,2,6,215,118,213,4,71
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:28:23,,,660,,,,,,,2,6,215,119,21,196,70
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:29:23,,,660,,,,,,,2,6,215,119,85,16,71
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:30:23,,,660,,,,,,,2,180,217,119,149,1,3
13440,131120,7,N,3,8,11-Nov-2013,23:25:53,47.6770,-122.1320,"",401677461,-117,50,0,11-Nov-2013,23:31:23,,,660,,,,,,,2,6,215,119,213,248,70
13440,131120,7,K,3,9,11-Nov-2013,23:50:53,47.6770,-122.1370,"",401677462,-122,50,0,11-Nov-2013,23:45:23,,,540,,,,,,,2,6,215,123,85,64,68
13440,131120,7,K,3,9,11-Nov-2013,23:50:53,47.6770,-122.1370,"",401677462,-122,50,0,11-Nov-2013,23:47:23,,,540,,,,,,,2,6,215,123,213,168,69
13440,131120,7,K,3,9,11-Nov-2013,23:50:53,47.6770,-122.1370,"",401677462,-122,50,0,11-Nov-2013,23:48:23,,,540,,,,,,,2,6,215,124,21,224,68
13440,131120,7,K,3,9,11-Nov-2013,23:50:53,47.6770,-122.1370,"",401677462,-122,50,0,11-Nov-2013,23:49:23,,,540,,,,,,,2,6,215,124,85,52,69
