; Unless otherwise specified, depths here generally assume a 1000 meter instrument and you may need to double the depths for 2000 meter instruments!

DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:00:00,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:01:15,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:02:30,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:03:45,,,,2.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:05:00,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:06:15,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:07:30,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:08:45,,,,3.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:10:00,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:11:15,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:12:30,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:13:45,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:15:00,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:16:15,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:17:30,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:18:45,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:20:00,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:21:15,,,,2.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:22:30,,,,3.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:23:45,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:25:00,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:26:15,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:27:30,,,,2.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:28:45,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:30:00,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:31:15,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:32:30,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:33:45,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:35:00,,,,14.5,2.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:36:15,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:37:30,,,,3.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:38:45,,,,0.5,0.50,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:40:00,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:41:15,,,,21.5,2.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:42:30,,,,21.5,2.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:43:45,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:45:00,,,,3.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:46:15,,,,14.5,2.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:47:30,,,,26.0,3.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:48:45,,,,14.5,2.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:50:00,,,,6.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:51:15,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:52:30,,,,2.0,0.75,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:53:45,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:55:00,,,,11.5,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:56:15,,,,10.0,1.00,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:57:30,,,,8.0,1.25,,
"131117",131117,,Transmission,Mk10,28-Feb-2016,23:58:45,,,,26.0,3.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:00:00,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:01:15,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:02:30,,,,7.5,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:03:45,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:05:00,,,,7.5,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:06:15,,,,12.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:07:30,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:08:45,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:10:00,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:11:15,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:12:30,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:13:45,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:15:00,,,,6.0,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:16:15,,,,12.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:17:30,,,,0.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:18:45,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:20:00,,,,0.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:21:15,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:22:30,,,,7.5,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:23:45,,,,0.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:25:00,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:26:15,,,,6.0,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:27:30,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:28:45,,,,6.0,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:30:00,,,,1.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:31:15,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:32:30,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:33:45,,,,1.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:35:00,,,,6.0,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:36:15,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:37:30,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:38:45,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:40:00,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:41:15,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:42:30,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:43:45,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:45:00,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:46:15,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:47:30,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:48:45,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:50:00,,,,14.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:51:15,,,,7.5,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:52:30,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:53:45,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:55:00,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:56:15,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:57:30,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,06:58:45,,,,5.0,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:00:00,,,,5.5,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:01:15,,,,5.5,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:02:30,,,,5.5,1.00,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:03:45,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:05:00,,,,7.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:06:15,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:07:30,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:08:45,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:10:00,,,,3.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:11:15,,,,7.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:12:30,,,,1.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:13:45,,,,1.5,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:15:00,,,,2.5,0.75,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:16:15,,,,1.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:17:30,,,,2.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:18:45,,,,1.0,0.50,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:20:00,,,,7.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:21:15,,,,7.0,1.25,,
"131117",131117,,Transmission,Mk10,04-Mar-2016,07:22:30,,,,1.0,0.50,,
