DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"131117",131117,,Transmission,Mk10,DiveDepth,22:00:00 28-Feb-2016,-17990.000000,3,0,,,,10,53,1,28,15,7,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,04:00:00 29-Feb-2016,-17990.000000,3,0,,,,10,18,2,10,4,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,10:00:00 29-Feb-2016,-17990.000000,3,0,,,,10,31,2,9,9,7,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,16:00:00 29-Feb-2016,-17990.000000,2,0,,,,10,62,0,13,32,14,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,22:00:00 29-Feb-2016,-17990.000000,2,0,,,,10,50,3,31,14,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,04:00:00 01-Mar-2016,-17990.000000,2,0,,,,10,42,6,27,5,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,10:00:00 01-Mar-2016,-17990.000000,1,0,,,,10,27,0,17,8,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,16:00:00 01-Mar-2016,-17990.000000,1,0,,,,10,70,0,24,34,8,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,22:00:00 01-Mar-2016,-17990.000000,1,0,,,,10,92,3,39,37,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,04:00:00 02-Mar-2016,-17990.000000,2,0,,,,10,36,2,28,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,10:00:00 02-Mar-2016,-17990.000000,2,0,,,,10,36,2,23,9,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,16:00:00 02-Mar-2016,-17990.000000,2,0,,,,10,26,3,15,5,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,22:00:00 02-Mar-2016,-17990.000000,2,0,,,,10,59,0,33,23,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131117",131117,,Transmission,Mk10,DiveDepth,04:00:00 03-Mar-2016,-17990.000000,2,0,,,,10,29,1,26,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
