DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"131118",131118,Mk10,DS,1,0,0,,,18:55:24 02-Mar-2016,P,B,-63.3980,-55.9220,,,8,,401676892,-130,
"131118",131118,Mk10,DS,1,0,1,,,20:33:19 02-Mar-2016,P,B,-63.4850,-56.5680,,,6,,401676943,-132,
"131118",131118,Mk10,DS,2,0,2,288,288,00:26:00 03-Mar-2016,A,B,-63.5480,-56.6160,,,8,,401676957,-126,
"131118",131118,Mk10,DS,4,0,4,106,52,00:38:13 03-Mar-2016,K,1,-63.5250,-56.4810,,,48,,401676948,-127,
"131118",131118,Mk10,DS,1,0,1,,,02:16:22 03-Mar-2016,K,B,-63.5290,-56.5720,,,7,,401676970,-133,
"131118",131118,Mk10,DS,1,0,1,,,03:06:33 03-Mar-2016,B,B,-63.5350,-56.5830,,,8,,401676946,-131,
"131118",131118,Mk10,DS,2,0,1,268,268,03:14:10 03-Mar-2016,P,B,-63.4920,-56.6020,,,8,,401676950,-126,
"131118",131118,Mk10,DS,1,0,1,,,03:47:51 03-Mar-2016,A,B,-63.4950,-56.5740,,,8,,401676930,-128,
"131118",131118,Mk10,DS,2,0,2,464,464,05:24:39 03-Mar-2016,A,B,-63.5010,-56.5910,,,8,,401676931,-133,
"131118",131118,Mk10,DS,1,0,1,,,07:05:04 03-Mar-2016,A,B,-63.5090,-56.6150,,,8,,401676923,-132,
"131118",131118,Mk10,DS,1,0,1,,,08:51:28 03-Mar-2016,K,B,-63.5550,-56.6210,,,8,,401676941,-128,
"131118",131118,Mk10,DS,3,0,3,78,54,10:23:07 03-Mar-2016,A,A,-63.5480,-56.4010,,,8,,401676932,-126,
"131118",131118,Mk10,DS,1,0,1,,,10:33:03 03-Mar-2016,K,B,-63.5500,-56.3960,,,6,,401676934,-135,
"131118",131118,Mk10,DS,1,0,1,,,12:05:19 03-Mar-2016,A,B,-63.5600,-56.3540,,,8,,401676935,-130,
"131118",131118,Mk10,DS,1,0,1,,,20:23:29 03-Mar-2016,P,B,-63.6650,-55.9740,,,8,,401676914,-131,
"131118",131118,Mk10,DS,2,0,2,244,244,22:06:14 03-Mar-2016,P,B,-63.6520,-55.7670,,,8,,401676898,-135,
"131118",131118,Mk10,DS,1,0,1,,,02:43:53 04-Mar-2016,B,B,-63.6950,-55.4460,,,8,,401676946,-132,
"131118",131118,Mk10,DS,1,0,0,,,03:04:34 04-Mar-2016,P,B,-63.6790,-55.4440,,,8,,401676940,-134,
"131118",131118,Mk10,DS,1,0,1,,,03:24:53 04-Mar-2016,A,B,-63.6980,-55.2450,,,6,,401676941,-131,
"131118",131118,Mk10,DS,1,0,1,,,04:33:34 04-Mar-2016,N,B,-63.6810,-55.1670,,,8,,401676927,-133,
"131118",131118,Mk10,DS,3,0,3,93,55,18:32:13 04-Mar-2016,P,A,-63.6660,-55.3930,,,,,401676948,-129,
"131118",131118,Mk10,DS,1,0,0,,,20:14:33 04-Mar-2016,P,B,-63.7030,-55.2880,,,8,,401676905,-129,
"131118",131118,Mk10,DS,1,0,1,,,03:07:50 05-Mar-2016,A,B,-63.5990,-55.3860,,,8,,401676933,-124,
"131118",131118,Mk10,DS,1,0,0,,,06:25:52 05-Mar-2016,K,B,-63.5430,-54.9660,,,8,,401676914,-135,
"131118",131118,Mk10,DS,1,0,1,,,11:27:19 05-Mar-2016,R,B,-63.5130,-54.7320,,,8,,401676900,-138,
"131118",131118,Mk10,DS,1,0,1,,,04:22:04 06-Mar-2016,P,B,-63.5700,-55.1300,,,,,401676919,-131,
"131118",131118,Mk10,DS,1,0,1,,,04:27:47 06-Mar-2016,A,B,-63.4420,-55.2590,,,6,,401676942,-127,
"131118",131118,Mk10,DS,1,0,1,,,05:47:57 06-Mar-2016,N,B,-63.4250,-55.2170,,,8,,401676927,-137,
"131118",131118,Mk10,DS,1,0,1,,,07:31:55 06-Mar-2016,N,B,-63.4000,-54.9180,,,8,,401676912,-125,
"131118",131118,Mk10,DS,2,0,1,204,204,10:52:00 06-Mar-2016,R,B,-63.3570,-54.5920,,,8,,401676942,-130,
"131118",131118,Mk10,DS,1,0,1,,,16:28:24 06-Mar-2016,P,B,-63.4330,-54.7240,,,8,,401676914,-131,
"131118",131118,Mk10,DS,1,0,0,,,18:08:32 06-Mar-2016,P,B,-63.4690,-54.9300,,,8,,401676901,-127,
"131118",131118,Mk10,DS,1,0,1,,,18:57:53 06-Mar-2016,R,B,-63.5100,-55.1060,,,5,,401676958,-132,
"131118",131118,Mk10,DS,1,0,0,,,22:21:22 06-Mar-2016,R,B,-63.5510,-55.3280,,,8,,401676951,-135,
"131118",131118,Mk10,DS,1,0,1,,,22:54:58 06-Mar-2016,K,B,-63.5740,-55.2330,,,8,,401676927,-133,
"131118",131118,Mk10,DS,1,0,0,,,00:46:17 07-Mar-2016,A,B,-63.5880,-55.4730,,,8,,401676957,-128,
"131118",131118,Mk10,DS,1,0,1,,,07:30:12 07-Mar-2016,P,B,-63.5390,-55.4720,,,8,,401676864,-137,
"131118",131118,Mk10,DS,1,0,1,,,10:42:56 07-Mar-2016,N,B,-63.5370,-55.3910,,,8,,401676893,-140,
"131118",131118,Mk10,DS,1,0,0,,,20:09:41 07-Mar-2016,R,B,-63.1420,-54.9860,,,8,,401676955,-130,
"131118",131118,Mk10,DS,1,0,1,,,22:37:16 07-Mar-2016,K,B,-63.1800,-54.8930,,,8,,401676905,-137,
"131118",131118,Mk10,DS,1,0,1,,,00:17:37 08-Mar-2016,K,B,-63.2130,-54.8450,,,8,,401676865,-133,
"131118",131118,Mk10,DS,1,0,1,,,03:48:04 08-Mar-2016,A,B,-63.2920,-54.8110,,,8,,401676788,-130,
"131118",131118,Mk10,DS,1,0,1,,,03:55:09 08-Mar-2016,P,B,-63.5100,-54.7920,,,6,,401677022,-132,
"131118",131118,Mk10,DS,1,0,1,,,06:50:27 08-Mar-2016,K,B,-63.6520,-54.3200,,,8,,401676921,-133,
"131118",131118,Mk10,DS,1,0,1,,,07:03:34 08-Mar-2016,A,B,-63.7190,-54.0950,,,8,,401676910,-133,
"131118",131118,Mk10,DS,1,0,1,,,07:17:10 08-Mar-2016,P,B,-63.8100,-53.9720,,,6,,401676988,-139,
"131118",131118,Mk10,DS,1,0,1,,,08:38:37 08-Mar-2016,A,B,-63.8570,-53.8550,,,8,,401676985,-133,
"131118",131118,Mk10,DS,1,0,1,,,08:49:34 08-Mar-2016,N,B,-63.8860,-53.7830,,,6,,401677010,-133,
"131118",131118,Mk10,DS,1,0,1,,,11:14:41 08-Mar-2016,B,B,-64.0120,-53.5830,,,8,,401676950,-132,
"131118",131118,Mk10,DS,2,0,1,260,260,13:07:57 08-Mar-2016,R,B,-64.0550,-53.6200,,,8,,401676935,-133,
"131118",131118,Mk10,DS,1,0,0,,,13:42:18 08-Mar-2016,A,B,-64.0860,-53.5820,,,8,,401676940,-130,
"131118",131118,Mk10,DS,1,0,0,,,16:23:20 08-Mar-2016,R,B,-64.1810,-53.4900,,,8,,401676975,-135,
"131118",131118,Mk10,DS,1,0,0,,,20:29:17 08-Mar-2016,K,B,-64.1530,-53.4900,,,8,,401676981,-137,
"131118",131118,Mk10,DS,1,0,0,,,20:55:58 08-Mar-2016,N,B,-64.1780,-53.4170,,,6,,401676982,-135,
"131118",131118,Mk10,DS,2,0,1,300,300,02:06:57 09-Mar-2016,P,B,-64.0100,-53.6490,,,8,,401676925,-133,
"131118",131118,Mk10,DS,1,0,1,,,05:01:17 09-Mar-2016,A,B,-64.0480,-53.5940,,,8,,401676918,-130,
"131118",131118,Mk10,DS,2,0,1,54,54,05:14:03 09-Mar-2016,N,B,-64.0510,-53.5330,,,8,,401676932,-133,
"131118",131118,Mk10,DS,1,0,0,,,05:22:23 09-Mar-2016,P,B,-64.0500,-53.5340,,,6,,401676937,-134,
"131118",131118,Mk10,DS,1,0,0,,,06:20:44 09-Mar-2016,K,B,-64.0620,-53.5020,,,8,,401676936,-132,
"131118",131118,Mk10,DS,1,0,1,,,07:00:57 09-Mar-2016,N,B,-64.0720,-53.4820,,,8,,401676939,-135,
"131118",131118,Mk10,DS,1,0,1,,,07:59:10 09-Mar-2016,K,B,-64.0740,-53.4770,,,8,,401676937,-133,
"131118",131118,Mk10,DS,1,0,1,,,08:21:42 09-Mar-2016,A,B,-64.0840,-53.4370,,,8,,401676928,-131,
"131118",131118,Mk10,DS,1,0,0,,,08:32:43 09-Mar-2016,N,B,-64.0840,-53.4350,,,6,,401676935,-133,
"131118",131118,Mk10,DS,1,0,1,,,10:02:44 09-Mar-2016,A,B,-64.1030,-53.3850,,,8,,401676942,-131,
"131118",131118,Mk10,DS,1,0,1,,,14:14:23 09-Mar-2016,R,B,-64.1220,-53.3350,,,8,,401676948,-134,
"131118",131118,Mk10,DS,2,0,2,69,69,20:01:05 09-Mar-2016,K,B,-64.0950,-53.3230,,,8,,401676948,-135,
"131118",131118,Mk10,DS,2,0,2,67,67,20:46:05 09-Mar-2016,R,B,-64.1050,-53.3450,,,8,,401676933,-127,
"131118",131118,Mk10,DS,1,0,0,,,20:49:56 09-Mar-2016,N,B,-64.1150,-53.3570,,,8,,401676938,-135,
"131118",131118,Mk10,DS,1,0,0,,,00:06:42 10-Mar-2016,N,B,-64.1800,-53.1550,,,8,,401676954,-132,
"131118",131118,Mk10,DS,1,0,1,,,00:18:16 10-Mar-2016,P,B,-64.1680,-53.1470,,,6,,401676939,-139,
"131118",131118,Mk10,DS,3,0,2,113,49,03:33:12 10-Mar-2016,P,A,-64.0800,-52.9140,,,8,,401676941,-131,
"131118",131118,Mk10,DS,1,0,1,,,05:14:37 10-Mar-2016,P,B,-64.0810,-52.8430,,,8,,401676943,-131,
"131118",131118,Mk10,DS,1,0,1,,,05:53:32 10-Mar-2016,K,B,-64.0790,-52.8490,,,8,,401676940,-135,
"131118",131118,Mk10,DS,2,0,2,60,60,06:57:39 10-Mar-2016,P,B,-64.1140,-53.0550,,,8,,401676917,-132,
"131118",131118,Mk10,DS,1,0,1,,,07:56:58 10-Mar-2016,A,B,-64.1110,-53.0890,,,7,,401676939,-132,
"131118",131118,Mk10,DS,1,0,1,,,10:07:41 10-Mar-2016,N,B,-64.0900,-53.1530,,,8,,401676922,-135,
"131118",131118,Mk10,DS,1,0,1,,,12:01:22 10-Mar-2016,R,B,-64.0630,-53.2410,,,7,,401676964,-135,
"131118",131118,Mk10,DS,1,0,1,,,13:02:25 10-Mar-2016,A,B,-64.0540,-53.3370,,,8,,401676929,-130,
"131118",131118,Mk10,DS,1,0,0,,,18:37:36 10-Mar-2016,R,B,-64.0760,-53.8190,,,8,,401676952,-135,
"131118",131118,Mk10,DS,1,0,0,,,20:14:35 10-Mar-2016,R,B,-64.0590,-53.9300,,,8,,401676950,-132,
"131118",131118,Mk10,DS,1,0,1,,,22:23:30 10-Mar-2016,P,B,-64.0610,-53.9970,,,8,,401676943,-135,
"131118",131118,Mk10,DS,1,0,1,,,03:20:30 11-Mar-2016,P,B,-64.0690,-54.1250,,,8,,401677001,-133,
"131118",131118,Mk10,DS,1,0,1,,,04:20:40 11-Mar-2016,A,B,-64.1150,-53.6390,,,8,,401676990,-129,
"131118",131118,Mk10,DS,1,0,1,,,05:09:04 11-Mar-2016,P,B,-64.1390,-53.6910,,,8,,401676952,-136,
"131118",131118,Mk10,DS,1,0,1,,,07:15:24 11-Mar-2016,K,B,-64.2040,-53.7390,,,7,,401676983,-135,
"131118",131118,Mk10,DS,1,0,1,,,08:11:03 11-Mar-2016,N,B,-64.2080,-53.8290,,,8,,401676988,-133,
"131118",131118,Mk10,DS,1,0,1,,,08:11:03 11-Mar-2016,R,B,-64.2840,-53.7900,,,8,,401676910,-138,
"131118",131118,Mk10,DS,1,0,1,,,11:34:06 11-Mar-2016,R,B,-64.2630,-53.9640,,,8,,401676928,-127,
"131118",131118,Mk10,DS,1,0,0,,,12:37:23 11-Mar-2016,A,B,-64.3420,-54.0530,,,6,,401676975,-126,
"131118",131118,Mk10,DS,1,0,0,,,14:18:22 11-Mar-2016,A,B,-64.4010,-54.1800,,,8,,401676935,-129,
"131118",131118,Mk10,DS,1,0,0,,,18:56:34 11-Mar-2016,P,B,-64.5060,-54.5130,,,7,,401676993,-135,
"131118",131118,Mk10,DS,1,0,1,,,22:05:40 11-Mar-2016,N,B,-64.3970,-54.3500,,,8,,401676986,-127,
"131118",131118,Mk10,DS,2,0,2,53,53,02:22:44 12-Mar-2016,A,B,-64.3010,-54.2710,,,8,,401676940,-123,
"131118",131118,Mk10,DS,1,0,1,,,03:13:18 12-Mar-2016,P,B,-64.3040,-54.2660,,,8,,401676939,-132,
"131118",131118,Mk10,DS,2,0,2,391,391,03:59:00 12-Mar-2016,A,B,-64.3030,-54.2430,,,8,,401676940,-131,
"131118",131118,Mk10,DS,1,0,0,,,06:50:53 12-Mar-2016,K,B,-64.3180,-54.2590,,,8,,401676934,-135,
"131118",131118,Mk10,DS,1,0,1,,,08:31:19 12-Mar-2016,K,B,-64.3310,-54.2760,,,8,,401676941,-137,
"131118",131118,Mk10,DS,1,0,1,,,08:53:17 12-Mar-2016,A,B,-64.3160,-54.2540,,,6,,401676939,-134,
"131118",131118,Mk10,DS,1,0,1,,,12:40:25 12-Mar-2016,R,B,-64.3240,-54.3160,,,8,,401676947,-132,
"131118",131118,Mk10,DS,1,0,1,,,13:57:05 12-Mar-2016,A,B,-64.3030,-54.3120,,,8,,401676940,-133,
"131118",131118,Mk10,DS,1,0,1,,,16:57:23 12-Mar-2016,P,B,-64.3210,-54.3690,,,8,,401676929,-139,
"131118",131118,Mk10,DS,1,0,1,,,18:40:31 12-Mar-2016,P,B,-64.3270,-54.3800,,,8,,401676926,-135,
"131118",131118,Mk10,DS,1,0,0,,,20:08:57 12-Mar-2016,N,B,-64.3310,-54.3890,,,8,,401676923,-135,
"131118",131118,Mk10,DS,1,0,0,,,20:22:41 12-Mar-2016,P,B,-64.3280,-54.4010,,,6,,401676924,-133,
"131118",131118,Mk10,DS,1,0,1,,,20:56:13 12-Mar-2016,R,B,-64.3500,-54.3990,,,6,,401676947,-135,
"131118",131118,Mk10,DS,1,0,1,,,02:06:15 13-Mar-2016,A,B,-64.4240,-54.4340,,,8,,401676938,-131,
"131118",131118,Mk10,DS,1,0,1,,,02:56:55 13-Mar-2016,B,B,-64.4370,-54.4430,,,8,,401676935,-133,
"131118",131118,Mk10,DS,1,0,1,,,03:04:38 13-Mar-2016,P,B,-64.4390,-54.4530,,,6,,401676938,-136,
"131118",131118,Mk10,DS,1,0,1,,,03:40:53 13-Mar-2016,A,B,-64.4550,-54.4320,,,8,,401676935,-127,
"131118",131118,Mk10,DS,1,0,1,,,04:42:38 13-Mar-2016,P,B,-64.4820,-54.4390,,,8,,401676937,-133,
"131118",131118,Mk10,DS,1,0,0,,,06:07:46 13-Mar-2016,N,B,-64.5070,-54.4470,,,8,,401676933,-135,
"131118",131118,Mk10,DS,1,0,0,,,07:53:21 13-Mar-2016,N,B,-64.5500,-54.4520,,,8,,401676940,-128,
"131118",131118,Mk10,DS,2,0,1,258,258,08:00:06 13-Mar-2016,K,B,-64.4990,-54.4280,,,6,,401676940,-132,
"131118",131118,Mk10,DS,2,0,2,44,44,08:39:21 13-Mar-2016,A,B,-64.5040,-54.3730,,,8,,401676941,-131,
"131118",131118,Mk10,DS,1,0,1,,,10:35:32 13-Mar-2016,R,B,-64.5280,-54.3200,,,8,,401676947,-136,
"131118",131118,Mk10,DS,1,0,1,,,11:59:34 13-Mar-2016,A,B,-64.5430,-54.2900,,,8,,401676949,-131,
"131118",131118,Mk10,DS,1,0,0,,,12:09:39 13-Mar-2016,R,B,-64.5100,-54.3650,,,8,,401676949,-129,
"131118",131118,Mk10,DS,1,0,1,,,13:36:35 13-Mar-2016,A,B,-64.5640,-54.3220,,,6,,401676989,-128,
"131118",131118,Mk10,DS,1,0,1,,,20:11:29 13-Mar-2016,P,B,-64.6390,-54.2600,,,8,,401677003,-132,
"131118",131118,Mk10,DS,1,0,1,,,20:25:37 13-Mar-2016,R,B,-64.5800,-54.2860,,,6,,401676939,-136,
"131118",131118,Mk10,DS,2,0,1,99,99,22:01:03 13-Mar-2016,R,B,-64.5680,-54.3920,,,8,,401676909,-131,
"131118",131118,Mk10,DS,3,0,3,86,47,04:30:29 14-Mar-2016,P,A,-64.5720,-54.5850,,,8,,401676939,-137,
"131118",131118,Mk10,DS,1,0,1,,,07:38:30 14-Mar-2016,K,B,-64.5750,-54.6100,,,8,,401676930,-137,
"131118",131118,Mk10,DS,1,0,1,,,10:00:46 14-Mar-2016,R,B,-64.5660,-54.6410,,,8,,401676947,-129,
"131118",131118,Mk10,DS,1,0,0,,,18:13:15 14-Mar-2016,R,B,-64.5610,-54.6530,,,8,,401676929,-135,
"131118",131118,Mk10,DS,1,0,1,,,20:00:20 14-Mar-2016,P,B,-64.5380,-54.6700,,,8,,401676938,-131,
"131118",131118,Mk10,DS,1,0,1,,,00:45:38 15-Mar-2016,N,B,-64.5130,-54.7560,,,8,,401676909,-140,
"131118",131118,Mk10,DS,1,0,1,,,05:31:23 15-Mar-2016,K,B,-64.5120,-54.8040,,,8,,401676916,-137,
"131118",131118,Mk10,DS,1,0,1,,,05:57:51 15-Mar-2016,P,B,-64.4930,-54.8050,,,8,,401676911,-131,
"131118",131118,Mk10,DS,1,0,1,,,06:16:04 15-Mar-2016,A,B,-64.5360,-54.6230,,,6,,401676895,-131,
"131118",131118,Mk10,DS,1,0,0,,,07:10:19 15-Mar-2016,K,B,-64.5450,-54.4670,,,6,,401676942,-130,
"131118",131118,Mk10,DS,1,0,1,,,07:26:04 15-Mar-2016,N,B,-64.5420,-54.4430,,,6,,401676939,-131,
"131118",131118,Mk10,DS,1,0,1,,,07:49:38 15-Mar-2016,R,B,-64.5220,-54.5570,,,7,,401676933,-140,
"131118",131118,Mk10,DS,1,0,1,,,11:12:30 15-Mar-2016,A,B,-64.5810,-54.3370,,,8,,401676940,-127,
"131118",131118,Mk10,DS,1,0,1,,,16:03:41 15-Mar-2016,R,B,-64.5590,-54.6450,,,8,,401676971,-138,
"131118",131118,Mk10,DS,1,0,1,,,18:11:17 15-Mar-2016,P,B,-64.5440,-54.6250,,,8,,401676982,-137,
"131118",131118,Mk10,DS,1,0,1,,,00:12:56 16-Mar-2016,K,B,-64.5400,-54.6760,,,8,,401676989,-131,
"131118",131118,Mk10,DS,1,0,1,,,00:39:01 16-Mar-2016,N,B,-64.5350,-54.6810,,,6,,401676988,-133,
"131118",131118,Mk10,DS,1,0,0,,,00:47:47 16-Mar-2016,P,B,-64.4950,-54.6360,,,6,,401676969,-138,
"131118",131118,Mk10,DS,1,0,1,,,02:16:59 16-Mar-2016,N,B,-64.5010,-54.5990,,,8,,401676943,-137,
"131118",131118,Mk10,DS,1,0,0,,,02:29:41 16-Mar-2016,P,B,-64.5020,-54.6040,,,6,,401676938,-137,
"131118",131118,Mk10,DS,1,0,1,,,02:38:52 16-Mar-2016,A,B,-64.4920,-54.6040,,,6,,401676942,-126,
"131118",131118,Mk10,DS,2,0,1,101,101,04:10:10 16-Mar-2016,P,B,-64.4710,-54.4760,,,8,,401676937,-133,
"131118",131118,Mk10,DS,1,0,0,,,04:18:08 16-Mar-2016,A,B,-64.4700,-54.4720,,,6,,401676937,-127,
"131118",131118,Mk10,DS,1,0,0,,,05:45:45 16-Mar-2016,P,B,-64.4500,-54.4310,,,8,,401676914,-135,
"131118",131118,Mk10,DS,1,0,1,,,07:12:41 16-Mar-2016,N,B,-64.4410,-54.3980,,,8,,401676915,-133,
"131118",131118,Mk10,DS,1,0,0,,,12:32:02 16-Mar-2016,A,B,-64.4370,-54.3990,,,8,,401676910,-132,
"131118",131118,Mk10,DS,1,0,1,,,03:54:34 17-Mar-2016,P,B,-64.3370,-53.8870,,,,,401676915,-137,
"131118",131118,Mk10,DS,1,0,1,,,04:44:38 17-Mar-2016,K,B,-64.3430,-53.7950,,,8,,401676914,-137,
"131118",131118,Mk10,DS,1,0,1,,,06:20:44 17-Mar-2016,K,B,-64.3390,-53.7880,,,8,,401676869,-137,
