DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:00:00,,,,17.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:01:15,,,,4.0,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:02:30,,,,38.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:03:45,,,,2.5,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:05:00,,,,1.0,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:06:15,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:07:30,,,,38.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:08:45,,,,0.5,0.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:10:00,,,,1.0,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:11:15,,,,17.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:12:30,,,,20.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:13:45,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:15:00,,,,20.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:16:15,,,,14.5,2.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:17:30,,,,38.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:18:45,,,,4.0,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:20:00,,,,5.5,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:21:15,,,,38.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:22:30,,,,14.5,2.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:23:45,,,,2.5,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:25:00,,,,32.0,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:26:15,,,,14.5,2.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:27:30,,,,4.0,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:28:45,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:30:00,,,,11.0,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:31:15,,,,14.5,2.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:32:30,,,,1.0,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:33:45,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:35:00,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:36:15,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:37:30,,,,17.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:38:45,,,,0.5,0.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:40:00,,,,5.5,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:41:15,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:42:30,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:43:45,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:45:00,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:46:15,,,,11.0,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:47:30,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:48:45,,,,9.0,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:50:00,,,,25.5,3.50,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:51:15,,,,17.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:52:30,,,,1.0,0.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:53:45,,,,4.0,1.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:55:00,,,,17.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:56:15,,,,20.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:57:30,,,,14.5,2.00,,
"131118",131118,0.500000,Transmission,Mk10,09-Mar-2016,06:58:45,,,,7.0,1.25,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:00:00,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:01:15,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:02:30,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:03:45,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:05:00,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:06:15,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:07:30,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:08:45,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:10:00,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:11:15,,,,57.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:12:30,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:13:45,,,,83.5,8.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:15:00,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:16:15,,,,83.5,8.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:17:30,,,,102.5,14.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:18:45,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:20:00,,,,57.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:21:15,,,,57.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:22:30,,,,70.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:23:45,,,,102.5,14.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:25:00,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:26:15,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:27:30,,,,83.5,8.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:28:45,,,,83.5,8.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:30:00,,,,29.0,4.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:31:15,,,,8.0,2.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:32:30,,,,57.5,7.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:33:45,,,,154.0,15.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:35:00,,,,179.0,15.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:36:15,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:37:30,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:38:45,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:40:00,,,,35.5,4.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:41:15,,,,35.5,4.00,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:42:30,,,,1.5,1.75,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:43:45,,,,45.0,7.50,,
"131118",131118,0.500000,Transmission,Mk10,14-Mar-2016,11:45:00,,,,70.5,7.75,,
