DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131118",131118,Mk10,02:28:41 02-Mar-2016,Argos,0,-63.6510,-56.3890,,,,,,,,,
"131118",131118,Mk10,02:40:15 02-Mar-2016,Argos,B,-63.6410,-56.3290,,,,,,,,,
"131118",131118,Mk10,03:16:30 02-Mar-2016,Argos,B,-63.6420,-56.3350,,,,,,,,,
"131118",131118,Mk10,04:12:03 02-Mar-2016,Argos,B,-63.6340,-56.3100,,,,,,,,,
"131118",131118,Mk10,05:59:18 02-Mar-2016,Argos,A,-63.5430,-56.3670,,,,,,,,,
"131118",131118,Mk10,06:34:46 02-Mar-2016,Argos,B,-63.5240,-56.3740,,,,,,,,,
"131118",131118,Mk10,06:45:39 02-Mar-2016,Argos,B,-63.5570,-56.1940,,,,,,,,,
"131118",131118,Mk10,12:24:19 02-Mar-2016,Argos,B,-63.4890,-56.0940,,,,,,,,,
"131118",131118,Mk10,12:56:40 02-Mar-2016,Argos,B,-63.3080,-56.3960,,,,,,,,,
"131118",131118,Mk10,18:55:24 02-Mar-2016,Argos,B,-63.3980,-55.9220,,,,,,,,,
"131118",131118,Mk10,20:33:19 02-Mar-2016,Argos,B,-63.4850,-56.5680,,,,,,,,,
"131118",131118,Mk10,00:26:00 03-Mar-2016,Argos,B,-63.5480,-56.6160,,,,,,,,,
"131118",131118,Mk10,00:38:13 03-Mar-2016,Argos,1,-63.5250,-56.4810,,,,,,,,,
"131118",131118,Mk10,00:38:13 03-Mar-2016,Argos,1,-63.5250,-56.4810,,,,,,,,,
"131118",131118,Mk10,02:16:22 03-Mar-2016,Argos,B,-63.5290,-56.5720,,,,,,,,,
"131118",131118,Mk10,03:06:33 03-Mar-2016,Argos,B,-63.5350,-56.5830,,,,,,,,,
"131118",131118,Mk10,03:14:10 03-Mar-2016,Argos,B,-63.4920,-56.6020,,,,,,,,,
"131118",131118,Mk10,03:47:51 03-Mar-2016,Argos,B,-63.4950,-56.5740,,,,,,,,,
"131118",131118,Mk10,05:24:39 03-Mar-2016,Argos,B,-63.5010,-56.5910,,,,,,,,,
"131118",131118,Mk10,07:05:04 03-Mar-2016,Argos,B,-63.5090,-56.6150,,,,,,,,,
"131118",131118,Mk10,08:51:28 03-Mar-2016,Argos,B,-63.5550,-56.6210,,,,,,,,,
"131118",131118,Mk10,10:23:07 03-Mar-2016,Argos,A,-63.5480,-56.4010,,,,,,,,,
"131118",131118,Mk10,10:33:03 03-Mar-2016,Argos,B,-63.5500,-56.3960,,,,,,,,,
"131118",131118,Mk10,12:05:19 03-Mar-2016,Argos,B,-63.5600,-56.3540,,,,,,,,,
"131118",131118,Mk10,20:23:29 03-Mar-2016,Argos,B,-63.6650,-55.9740,,,,,,,,,
"131118",131118,Mk10,22:06:14 03-Mar-2016,Argos,B,-63.6520,-55.7670,,,,,,,,,
"131118",131118,Mk10,02:43:53 04-Mar-2016,Argos,B,-63.6950,-55.4460,,,,,,,,,
"131118",131118,Mk10,03:04:34 04-Mar-2016,Argos,B,-63.6790,-55.4440,,,,,,,,,
"131118",131118,Mk10,03:24:53 04-Mar-2016,Argos,B,-63.6980,-55.2450,,,,,,,,,
"131118",131118,Mk10,04:33:34 04-Mar-2016,Argos,B,-63.6810,-55.1670,,,,,,,,,
"131118",131118,Mk10,18:32:13 04-Mar-2016,Argos,A,-63.6660,-55.3930,,,,,,,,,
