DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131132",131132,,Mk10,,,19:14:27 22-Nov-2013,,3,47.6750,-122.1330,,1,1,,55995,3.120,,,48.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:15:26 22-Nov-2013,19:15:27 22-Nov-2013,1,3,47.6750,-122.1330,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,,19:16:27 22-Nov-2013,,3,47.6750,-122.1330,,1,0,,135,3.440,,,19.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:17:26 22-Nov-2013,19:17:27 22-Nov-2013,1,3,47.6750,-122.1330,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:18:26 22-Nov-2013,19:18:27 22-Nov-2013,1,3,47.6750,-122.1330,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:19:26 22-Nov-2013,19:19:27 22-Nov-2013,1,3,47.6750,-122.1330,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,,19:20:27 22-Nov-2013,,3,47.6750,-122.1330,,1,0,,139,3.440,,,19.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:21:26 22-Nov-2013,19:21:27 22-Nov-2013,1,A,47.6760,-122.1320,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:57:26 22-Nov-2013,19:57:27 22-Nov-2013,1,2,47.6780,-122.1370,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,19:58:26 22-Nov-2013,19:58:27 22-Nov-2013,1,2,47.6780,-122.1370,CRC,1,0,,,,0.872,0.212,,0.0,0.0,0,,,,,,,,,,,,7,7,69,,,,,,,,,,
"131132",131132,,Mk10,,19:59:26 22-Nov-2013,19:59:27 22-Nov-2013,1,2,47.6780,-122.1370,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,,20:00:27 22-Nov-2013,,2,47.6780,-122.1370,,1,0,,179,3.440,,,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,20:01:26 22-Nov-2013,20:01:27 22-Nov-2013,1,2,47.6780,-122.1370,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,20:07:26 22-Nov-2013,20:07:27 22-Nov-2013,1,1,47.6780,-122.1380,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,,20:08:27 22-Nov-2013,,1,47.6780,-122.1380,,1,0,,187,3.440,,,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,20:09:26 22-Nov-2013,20:09:27 22-Nov-2013,1,1,47.6780,-122.1380,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,20:10:26 22-Nov-2013,20:10:27 22-Nov-2013,1,1,47.6780,-122.1380,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131132",131132,,Mk10,,,20:56:27 22-Nov-2013,,3,47.6760,-122.1380,,1,0,,235,3.376,,,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
