Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:14:27,,,360,,,,,,,3,134,237,51,154,218,187
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:15:27,,,360,,,,,,,2,6,237,51,218,14,186
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:16:27,,,360,,,,,,,2,172,171,52,26,0,135
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:17:27,,,360,,,,,,,2,6,237,52,90,146,186
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:18:27,,,360,,,,,,,2,6,237,52,154,174,186
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:19:27,,,360,,,,,,,2,6,237,52,218,122,187
13440,131132,7,P,3,1,22-Nov-2013,19:15:57,47.6750,-122.1330,"",401677476,,,0,22-Nov-2013,19:20:27,,,360,,,,,,,2,172,171,61,26,0,139
13440,131132,7,B,A,2,22-Nov-2013,19:20:27,47.6760,-122.1320,"",401677475,,,0,22-Nov-2013,19:19:27,,,120,,,,,,,2,6,237,52,218,122,187
13440,131132,7,B,A,2,22-Nov-2013,19:20:27,47.6760,-122.1320,"",401677475,,,0,22-Nov-2013,19:20:27,,,120,,,,,,,2,172,171,53,26,0,139
13440,131132,7,B,A,2,22-Nov-2013,19:20:27,47.6760,-122.1320,"",401677475,,,0,22-Nov-2013,19:21:27,,,120,,,,,,,2,6,237,53,90,110,187
13440,131132,7,L,2,3,22-Nov-2013,19:58:57,47.6780,-122.1370,"",401677475,,,0,22-Nov-2013,19:57:27,,,300,,,,,,,2,6,237,62,90,74,185
13440,131132,19,L,2,3,22-Nov-2013,19:58:57,47.6780,-122.1370,"",401677475,,,0,22-Nov-2013,19:58:27,,,300,,,,,,,6,6,237,62,154,48,34,51,86,212,144,4,80,80,28,29,64,0,0
13440,131132,7,L,2,3,22-Nov-2013,19:58:57,47.6780,-122.1370,"",401677475,,,0,22-Nov-2013,19:59:27,,,300,,,,,,,2,6,237,62,218,162,184
13440,131132,7,L,2,3,22-Nov-2013,19:58:57,47.6780,-122.1370,"",401677475,,,0,22-Nov-2013,20:00:27,,,300,,,,,,,2,172,169,64,26,0,179
