DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"131111",131111,Mk10,DS,2,0,1,206,206,07:49:47 22-Mar-2016,N,B,-64.1170,-60.9260,,,8,,401677538,-121,
"131111",131111,Mk10,DS,3,0,2,99,43,08:00:12 22-Mar-2016,P,A,-64.1040,-60.9420,,,6,,401677539,-132,
"131111",131111,Mk10,DS,1,0,1,,,08:52:17 22-Mar-2016,A,B,-64.1080,-60.9230,,,8,,401677545,-123,
"131111",131111,Mk10,DS,1,0,0,,,09:12:19 22-Mar-2016,R,B,-64.1080,-60.9110,,,8,,401677540,-125,
"131111",131111,Mk10,DS,1,0,1,,,09:21:27 22-Mar-2016,K,B,-64.1060,-60.9200,,,6,,401677536,-127,
"131111",131111,Mk10,DS,1,0,0,,,09:25:55 22-Mar-2016,N,B,-64.1070,-60.9260,,,6,,401677543,-127,
"131111",131111,Mk10,DS,1,0,0,,,10:52:16 22-Mar-2016,R,B,-64.1120,-60.8890,,,8,,401677543,-134,
"131111",131111,Mk10,DS,1,0,1,,,11:22:15 22-Mar-2016,B,B,-64.1160,-60.9180,,,6,,401677545,-128,
"131111",131111,Mk10,DS,3,0,0,267,231,12:09:53 22-Mar-2016,A,A,-64.0940,-61.0590,,,8,,401677538,-114,
"131111",131111,Mk10,DS,1,0,0,,,12:28:29 22-Mar-2016,R,B,-64.1100,-60.9220,,,8,,401677551,-122,
"131111",131111,Mk10,DS,1,0,1,,,13:06:28 22-Mar-2016,B,B,-64.1040,-60.9280,,,8,,401677536,-136,
"131111",131111,Mk10,DS,2,0,2,473,473,13:49:24 22-Mar-2016,A,B,-64.1030,-60.9450,,,8,,401677541,-121,
"131111",131111,Mk10,DS,1,0,1,,,14:06:19 22-Mar-2016,R,B,-64.1030,-60.9460,,,6,,401677538,-133,
"131111",131111,Mk10,DS,2,0,1,112,112,15:33:50 22-Mar-2016,A,B,-64.1090,-60.9600,,,8,,401677532,-130,
"131111",131111,Mk10,DS,1,0,1,,,15:42:00 22-Mar-2016,R,B,-64.1080,-60.9640,,,8,,401677540,-131,
"131111",131111,Mk10,DS,1,0,1,,,16:46:35 22-Mar-2016,P,B,-64.1070,-60.9670,,,8,,401677535,-135,
"131111",131111,Mk10,DS,1,0,1,,,17:21:40 22-Mar-2016,R,B,-64.1070,-60.9710,,,8,,401677542,-140,
"131111",131111,Mk10,DS,2,0,2,175,175,21:41:09 22-Mar-2016,N,B,-64.1290,-60.9690,,,8,,401677538,-124,
"131111",131111,Mk10,DS,1,0,0,,,21:47:53 22-Mar-2016,P,B,-64.1290,-60.9630,,,6,,401677540,-136,
"131111",131111,Mk10,DS,6,0,4,63,43,22:21:42 22-Mar-2016,R,2,-64.1340,-60.9830,,,58,,401677540,-126,
"131111",131111,Mk10,DS,1,0,0,,,23:17:09 22-Mar-2016,N,B,-64.1360,-60.9970,,,8,,401677543,-119,
"131111",131111,Mk10,DS,1,0,1,,,23:33:09 22-Mar-2016,P,B,-64.1340,-60.9910,,,6,,401677541,-127,
