DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
"131111",131111,Mk10,Strong,11-Nov-2013,19:47:11,11-Nov-2013,19:47:13
"131111",131111,Mk10,Strong,12-Nov-2013,01:33:11,12-Nov-2013,01:33:13
"131111",131111,Mk10,Strong,21-Mar-2016,23:40:53,21-Mar-2016,18:41:08
"131111",131111,Mk10,Strong,23-Mar-2016,02:47:39,22-Mar-2016,21:47:54
