DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"131111",131111,Mk10,20:39:13 11-Nov-2013,,,2,47.6800,-122.1300,CRC 5675.55002,20:39:11 09-Nov-2013,Status,2,6,211,73,203,22,43,,,,,,,,,,,,,,,,,,,,,,,,,
"131111",131111,Mk10,01:05:13 12-Nov-2013,,,2,47.6770,-122.1360,CRC 40813.19308,01:04:11 12-Nov-2013,Status,2,6,216,17,11,159,109,,,,,,,,,,,,,,,,,,,,,,,,,
"131111",131111,Mk10,20:07:11 21-Mar-2016,,,,,,Too short,,Behavior,191,195,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131111",131111,Mk10,21:03:25 21-Mar-2016,,,1,-64.1060,-60.9820,21-Mar-2016 23:00 > 21-Mar-2016 21:03:25,23:00:00 21-Mar-2016,TimeSeries,220,18,144,235,120,1,116,60,60,0,0,86,251,255,100,64,0,128,68,8,200,4,128,0,136,0,132,128,35,123,24,
"131111",131111,Mk10,21:07:34 21-Mar-2016,,,1,-64.1060,-60.9820,CRC 51537.18713,07:53:00 20-Mar-2016,Behavior,188,149,16,232,125,103,124,214,60,75,231,41,221,100,118,51,7,84,192,249,212,51,76,199,136,128,63,177,176,91,54,
"131111",131111,Mk10,23:29:10 21-Mar-2016,,,A,-64.1140,-60.9930,CRC 54072.59103,01:38:00 26-Sep-2016,Behavior,189,51,130,116,25,182,213,86,120,127,214,39,10,71,43,7,74,131,236,2,169,212,181,98,103,105,188,181,20,152,180,
"131111",131111,Mk10,23:29:10 21-Mar-2016,,,A,-64.1170,-60.9940,CRC 54076.41045,11:34:00 04-Mar-2015,Behavior,189,51,204,200,184,165,19,101,132,244,112,216,76,0,151,123,175,5,134,202,65,170,3,123,8,27,106,13,125,16,229,
"131111",131111,Mk10,23:45:34 21-Mar-2016,,,A,-64.1000,-60.9630,CRC 8813.57976,00:45:19 22-Mar-2016,Status,0,0,236,11,83,34,109,,,,,,,,,,,,,,,,,,,,,,,,,
"131111",131111,Mk10,03:06:38 22-Mar-2016,,,B,-64.1090,-60.9780,CRC 51004.24258,13:00:00 22-Mar-2016,TAT,172,115,192,236,210,230,144,5,1,240,46,242,230,179,44,213,226,62,104,125,177,234,187,225,240,71,247,91,107,43,116,
"131111",131111,Mk10,03:06:38 22-Mar-2016,,,A,-64.0990,-60.9770,CRC 51004.31260,05:11:00 22-Mar-2016,Behavior,188,115,192,236,82,194,152,128,209,139,32,4,91,177,128,9,209,146,213,107,214,234,84,42,85,47,66,159,90,177,77,
"131111",131111,Mk10,03:07:34 22-Mar-2016,,,A,-64.0990,-60.9770,CRC 45869.40951,05:32:00 06-Apr-2015,Behavior,187,50,221,12,88,26,142,0,170,146,138,33,199,115,70,67,10,227,248,143,246,126,228,14,235,40,49,222,12,24,105,
"131111",131111,Mk10,04:18:27 22-Mar-2016,,,B,-64.1000,-60.9780,CRC 51004.28701,05:11:00 22-Mar-2016,Behavior,188,115,192,236,82,194,152,128,209,137,197,55,2,163,59,170,110,13,70,183,84,184,50,139,47,53,255,194,190,175,250,
"131111",131111,Mk10,04:45:17 22-Mar-2016,,,B,-64.1170,-60.9280,CRC 38497.55725,,Behavior,185,102,16,239,227,112,215,38,113,188,176,42,172,116,20,107,234,18,22,110,199,214,114,93,190,53,7,131,92,35,66,
"131111",131111,Mk10,04:45:17 22-Mar-2016,,,B,-64.1200,-61.0410,CRC 38497.3592,,Behavior,185,102,16,239,252,192,195,166,64,62,81,157,17,147,125,252,105,105,244,93,33,89,228,10,164,31,49,235,158,139,18,
"131111",131111,Mk10,05:58:04 22-Mar-2016,,,B,-64.1100,-60.9680,CRC 11270.29227,20:00:00 04-Jun-2014,DiveDepth,50,192,105,137,72,86,251,224,73,243,144,180,140,180,204,11,71,180,103,59,1,71,234,95,153,164,10,186,172,225,163,
"131111",131111,Mk10,06:10:59 22-Mar-2016,,,B,-64.1100,-60.9680,CRC 12561.54408,07:20:00 22-Mar-2016,Behavior,179,17,16,236,117,3,225,65,183,67,125,83,98,250,137,165,128,125,199,86,72,90,100,208,174,2,231,236,29,226,134,
"131111",131111,Mk10,06:14:50 22-Mar-2016,,,B,-64.1350,-61.0050,CRC 45988.55717,04:06:00 22-Mar-2016,Behavior,187,58,64,236,65,130,135,130,209,193,213,24,2,163,99,138,54,57,9,167,84,64,18,139,206,168,216,37,21,156,0,
"131111",131111,Mk10,06:24:10 22-Mar-2016,,,B,-64.1350,-61.0050,CRC 9489.37265,22:22:00 09-Mar-2016,Behavior,178,81,16,211,101,128,193,204,24,55,220,4,223,191,167,230,175,3,237,226,198,45,253,132,96,185,203,171,46,223,6,
"131111",131111,Mk10,07:48:04 22-Mar-2016,,,B,-64.1170,-60.9260,CRC 51004.32942,05:11:00 22-Mar-2016,Behavior,188,115,192,236,82,194,152,128,209,137,197,55,2,163,59,170,110,13,70,182,236,69,85,73,34,55,101,237,13,140,147,
"131111",131111,Mk10,13:45:28 22-Mar-2016,,,B,-64.1030,-60.9450,CRC 10252.22656,23:00:00 21-Mar-2016,DiveDepth,50,128,192,235,124,129,8,4,0,0,0,0,0,0,4,15,135,96,30,64,13,6,92,203,255,45,217,170,146,202,81,
"131111",131111,Mk10,13:53:21 22-Mar-2016,,,B,-64.1030,-60.9450,CRC 6899.11465,14:26:00 28-Mar-2016,Behavior,177,175,48,248,230,130,155,134,90,147,255,241,140,50,75,89,9,165,253,163,127,225,170,243,9,235,17,188,160,34,187,
"131111",131111,Mk10,15:34:46 22-Mar-2016,,,B,-64.1090,-60.9600,CRC 51004.63682,01:11:00 22-Mar-2016,Behavior,188,115,192,236,18,194,152,128,209,137,197,55,2,163,59,170,110,13,70,183,84,184,18,139,47,41,160,29,23,94,0,
"131111",131111,Mk10,16:46:36 22-Mar-2016,,,B,-64.1070,-60.9670,Too short,,Behavior,178,81,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131111",131111,Mk10,17:21:40 22-Mar-2016,,,B,-64.1070,-60.9710,CRC 64112.61963,18:34:00 31-Oct-2016,Behavior,191,167,2,191,40,175,155,203,215,154,78,237,238,138,156,213,160,66,28,65,150,203,167,152,121,248,168,44,253,245,126,
"131111",131111,Mk10,22:20:02 22-Mar-2016,,,2,-64.1340,-60.9830,CRC 47302.30727,23:26:00 22-Mar-2016,Behavior,187,140,96,237,118,128,216,26,130,7,68,248,20,16,58,75,0,160,161,193,182,41,5,110,12,208,104,28,112,0,1,
"131111",131111,Mk10,22:20:58 22-Mar-2016,,,2,-64.1340,-60.9830,CRC 7822.1072,23:02:00 22-Mar-2016,Behavior,177,232,224,237,112,129,107,10,220,248,12,131,63,171,82,131,226,104,72,54,161,174,247,192,58,123,154,14,106,70,45,
"131111",131111,Mk10,22:21:55 22-Mar-2016,,,2,-64.1340,-60.9830,CRC 54722.10631,22:17:00 22-Mar-2016,Behavior,189,92,32,237,100,66,129,193,160,21,147,106,116,128,16,21,240,40,0,129,138,193,16,1,1,55,252,127,32,63,255,
"131111",131111,Mk10,22:23:44 22-Mar-2016,,,2,-64.1340,-60.9830,CRC 28436.14293,21:44:00 22-Mar-2016,Behavior,182,241,64,237,91,0,84,32,69,103,84,38,6,138,79,10,81,196,113,212,25,60,242,48,67,190,96,110,72,146,19,
"131111",131111,Mk10,23:33:10 22-Mar-2016,,,B,-64.1340,-60.9910,CRC 63099.53462,11:01:00 22-Mar-2016,Behavior,191,103,176,236,176,66,141,128,209,209,213,22,2,164,75,202,70,5,71,129,245,109,127,193,31,206,26,139,56,227,211,
