DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
"131111",131111,0.500000,Transmission,Mk10,2,23:05:00 21-Mar-2016,23:47:10 21-Mar-2016,Message,11,,,,2519.000000,2541.000000,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:05:00 21-Mar-2016,23:09:14 21-Mar-2016,Surface,,,,,253,255,,,,,,,,,,,,,16,238
"131111",131111,0.500000,Transmission,Mk10,2,23:09:14 21-Mar-2016,23:10:52 21-Mar-2016,Dive,1,V,18.0,18.0,97,99,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:10:52 21-Mar-2016,23:10:56 21-Mar-2016,Surface,,,,,3,5,,,,,,,,,,,,,4,0
"131111",131111,0.500000,Transmission,Mk10,2,23:10:56 21-Mar-2016,23:20:14 21-Mar-2016,Dive,1,U,332.0,339.5,557,559,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:20:14 21-Mar-2016,23:24:26 21-Mar-2016,Surface,,,,,251,253,,,,,,,,,,,,,16,236
"131111",131111,0.500000,Transmission,Mk10,2,23:24:26 21-Mar-2016,23:27:08 21-Mar-2016,Dive,1,U,15.0,15.0,161,163,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:27:08 21-Mar-2016,23:30:48 21-Mar-2016,Surface,,,,,219,221,,,,,,,,,,,,,7,213
"131111",131111,0.500000,Transmission,Mk10,2,23:30:48 21-Mar-2016,23:34:34 21-Mar-2016,Dive,1,Square,20.5,20.5,225,227,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:34:34 21-Mar-2016,23:41:16 21-Mar-2016,Surface,,,,,401,403,,,,,,,,,,,,,13,389
"131111",131111,0.500000,Transmission,Mk10,2,23:41:16 21-Mar-2016,23:44:38 21-Mar-2016,Dive,1,U,16.0,16.0,201,203,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,23:44:38 21-Mar-2016,23:47:10 21-Mar-2016,Surface,,,,,151,153,,,,,,,,,,,,,5,147
"131111",131111,0.500000,Transmission,Mk10,1,23:47:00 21-Mar-2016,00:13:20 22-Mar-2016,Message,10,,,,1570.000000,1590.000000,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,23:47:00 21-Mar-2016,23:49:10 21-Mar-2016,Dive,1,U,19.5,19.5,129,131,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,23:49:10 21-Mar-2016,23:51:04 21-Mar-2016,Surface,,,,,113,115,,,,,,,,,,,,,7,107
"131111",131111,0.500000,Transmission,Mk10,1,23:51:04 21-Mar-2016,23:52:30 21-Mar-2016,Dive,1,U,26.5,27.0,85,87,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,23:52:30 21-Mar-2016,23:52:58 21-Mar-2016,Surface,,,,,27,29,,,,,,,,,,,,,5,23
"131111",131111,0.500000,Transmission,Mk10,1,23:52:58 21-Mar-2016,23:59:32 21-Mar-2016,Dive,1,U,284.0,291.5,393,395,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,23:59:32 21-Mar-2016,00:04:00 22-Mar-2016,Surface,,,,,267,269,,,,,,,,,,,,,17,251
"131111",131111,0.500000,Transmission,Mk10,1,00:04:00 22-Mar-2016,00:08:50 22-Mar-2016,Dive,1,U,25.5,26.0,289,291,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,00:08:50 22-Mar-2016,00:10:44 22-Mar-2016,Surface,,,,,113,115,,,,,,,,,,,,,11,103
"131111",131111,0.500000,Transmission,Mk10,1,00:10:44 22-Mar-2016,00:12:16 22-Mar-2016,Dive,1,U,20.0,20.0,91,93,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,1,00:12:16 22-Mar-2016,00:13:20 22-Mar-2016,Surface,,,,,63,65,,,,,,,,,,,,,6,58
"131111",131111,0.500000,Transmission,Mk10,6,00:15:00 22-Mar-2016,00:41:38 22-Mar-2016,Message,10,,,,1588.000000,1608.000000,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:15:00 22-Mar-2016,00:17:36 22-Mar-2016,Dive,1,U,17.0,17.0,155,157,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:17:36 22-Mar-2016,00:18:54 22-Mar-2016,Surface,,,,,77,79,,,,,,,,,,,,,8,70
"131111",131111,0.500000,Transmission,Mk10,6,00:18:54 22-Mar-2016,00:21:18 22-Mar-2016,Dive,1,U,48.5,49.0,143,145,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:21:18 22-Mar-2016,00:21:22 22-Mar-2016,Surface,,,,,3,5,,,,,,,,,,,,,4,0
"131111",131111,0.500000,Transmission,Mk10,6,00:21:22 22-Mar-2016,00:25:30 22-Mar-2016,Dive,1,U,103.0,104.5,247,249,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:25:30 22-Mar-2016,00:27:12 22-Mar-2016,Surface,,,,,101,103,,,,,,,,,,,,,7,95
"131111",131111,0.500000,Transmission,Mk10,6,00:27:12 22-Mar-2016,00:32:12 22-Mar-2016,Dive,1,U,16.0,16.0,299,301,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:32:12 22-Mar-2016,00:33:36 22-Mar-2016,Surface,,,,,83,85,,,,,,,,,,,,,5,79
"131111",131111,0.500000,Transmission,Mk10,6,00:33:36 22-Mar-2016,00:36:28 22-Mar-2016,Dive,1,Square,18.0,18.0,171,173,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,6,00:36:28 22-Mar-2016,00:41:38 22-Mar-2016,Surface,,,,,309,311,,,,,,,,,,,,,10,300
"131111",131111,0.500000,Transmission,Mk10,2,00:41:00 22-Mar-2016,01:35:06 22-Mar-2016,Message,10,,,,3236.000000,3256.000000,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,00:41:00 22-Mar-2016,00:44:32 22-Mar-2016,Dive,1,U,17.5,17.5,211,213,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,00:44:32 22-Mar-2016,00:45:10 22-Mar-2016,Surface,,,,,37,39,,,,,,,,,,,,,5,33
"131111",131111,0.500000,Transmission,Mk10,2,00:45:10 22-Mar-2016,00:48:48 22-Mar-2016,Dive,1,U,15.5,15.5,217,219,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,00:48:48 22-Mar-2016,01:00:28 22-Mar-2016,Surface,,,,,699,701,,,,,,,,,,,,,23,677
"131111",131111,0.500000,Transmission,Mk10,2,01:00:28 22-Mar-2016,01:09:16 22-Mar-2016,Dive,1,U,348.0,355.5,527,529,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,01:09:16 22-Mar-2016,01:14:02 22-Mar-2016,Surface,,,,,285,287,,,,,,,,,,,,,18,268
"131111",131111,0.500000,Transmission,Mk10,2,01:14:02 22-Mar-2016,01:22:16 22-Mar-2016,Dive,1,Square,324.0,331.5,493,495,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,01:22:16 22-Mar-2016,01:27:52 22-Mar-2016,Surface,,,,,335,337,,,,,,,,,,,,,22,314
"131111",131111,0.500000,Transmission,Mk10,2,01:27:52 22-Mar-2016,01:28:42 22-Mar-2016,Dive,1,U,16.0,16.0,49,51,,,,,,,,,,,,,
"131111",131111,0.500000,Transmission,Mk10,2,01:28:42 22-Mar-2016,01:35:06 22-Mar-2016,Surface,,,,,383,385,,,,,,,,,,,,,25,359
