DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"131116",131116,Mk10,20:33:34 11-Nov-2013,Argos,1,47.6740,-122.1390,,,,,,,,,
"131116",131116,Mk10,20:36:34 11-Nov-2013,Argos,2,47.6740,-122.1380,,,,,,,,,
"131116",131116,Mk10,21:16:34 11-Nov-2013,Argos,2,47.6740,-122.1430,,,,,,,,,
"131116",131116,Mk10,21:41:04 11-Nov-2013,Argos,3,47.6760,-122.1360,,,,,,,,,
"131116",131116,Mk10,22:09:44 11-Nov-2013,Argos,2,47.6760,-122.1300,,,,,,,,,
"131116",131116,Mk10,22:59:54 11-Nov-2013,Argos,2,47.6770,-122.1350,,,,,,,,,
"131116",131116,Mk10,23:25:49 11-Nov-2013,Argos,3,47.6770,-122.1330,,,,,,,,,
"131116",131116,Mk10,23:50:34 11-Nov-2013,Argos,3,47.6770,-122.1370,,,,,,,,,
"131116",131116,Mk10,01:00:24 12-Nov-2013,Argos,3,47.6780,-122.1370,,,,,,,,,
"131116",131116,Mk10,01:09:04 12-Nov-2013,Argos,2,47.6790,-122.1390,,,,,,,,,
"131116",131116,Mk10,01:25:34 12-Nov-2013,Argos,3,47.6770,-122.1360,,,,,,,,,
"131116",131116,Mk10,01:25:34 12-Nov-2013,Argos,3,47.6770,-122.1360,,,,,,,,,
