"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",131116,13440,,,,,,,0,B,,,11/11/2013 19:45:34,1,1,,,,,,,,,,,,,,,0,6,215,59,96,78,98,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:11:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,82,224,250,93,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:12:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,83,32,58,92,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:13:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,83,96,238,93,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:14:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,180,235,83,160,0,115,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:15:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,83,224,6,92,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:16:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,6,6,215,84,32,247,90,51,55,131,96,6,16,80,184,185,64,0,0,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:17:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,84,96,154,92,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:18:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,180,235,84,160,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:19:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,84,224,114,93,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:20:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,85,32,178,92,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.674,-122.143,2,11/11/2013 21:16:34,Argos,,600,P,,401677570,11/11/2013 21:21:34,1,11,,-118,401677570,-122.143,47.674,,,58,,,,,,,2,6,215,85,96,102,93,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:40:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,90,32,166,95,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:41:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,90,96,114,94,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:42:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,180,233,90,160,0,143,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:43:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,90,224,154,95,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:44:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,91,32,90,94,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:45:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,91,96,142,95,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:46:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,180,233,91,160,0,147,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:47:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,6,6,215,91,224,139,30,51,55,131,96,6,16,80,184,185,60,0,0,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:48:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,92,32,46,95,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.136,3,11/11/2013 21:41:04,Argos,,540,N,,401677570,11/11/2013 21:49:34,1,10,,-119,401677570,-122.136,47.676,,,60,,,,,,,2,6,215,92,96,250,94,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:06:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,180,229,97,160,0,167,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:07:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,6,215,97,224,190,82,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:09:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,6,215,98,96,18,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:10:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,180,229,98,160,0,171,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:11:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,6,215,98,224,250,82,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.676,-122.13,2,11/11/2013 22:09:44,Argos,,360,K,,401677571,11/11/2013 22:12:34,1,6,,-130,401677571,-122.13,47.676,,,50,,,,,,,2,39,215,99,32,58,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 22:56:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,6,215,110,32,150,81,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 22:58:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,188,223,110,160,0,219,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 22:59:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,6,215,110,224,170,81,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 23:00:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,6,215,112,32,190,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 23:01:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,6,215,112,96,106,86,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.135,2,11/11/2013 22:59:54,Argos,,360,P,,401677571,11/11/2013 23:02:34,1,6,,-128,401677571,-122.135,47.677,,,58,,,,,,,2,180,221,112,160,0,223,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:20:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,6,6,215,117,32,13,66,51,55,163,96,6,16,80,184,185,60,0,0,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:23:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,117,224,78,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:24:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,118,32,54,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:25:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,118,96,226,86,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:26:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,180,215,118,160,0,247,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:27:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,118,224,10,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:28:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,119,32,202,86,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.133,3,11/11/2013 23:25:49,Argos,,540,N,,401677573,11/11/2013 23:29:34,1,8,,-118,401677573,-122.133,47.677,,,50,,,,,,,2,6,215,119,96,30,87,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:45:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,123,96,198,84,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:46:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,180,215,123,160,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:47:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,123,224,166,85,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:48:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,124,32,238,84,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:49:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,124,96,58,85,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:50:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,188,215,124,160,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:51:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,6,6,215,124,224,211,133,51,55,163,96,6,16,80,184,185,64,0,0,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:52:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,125,32,18,85,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.137,3,11/11/2013 23:50:34,Argos,,480,K,,401677573,11/11/2013 23:53:34,1,9,,-118,401677573,-122.137,47.677,,,50,,,,,,,2,6,215,125,96,198,84,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 00:57:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,2,6,216,14,96,67,26,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 00:58:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,2,180,196,14,160,1,83,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 00:59:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,2,6,216,14,224,171,27,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 01:00:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,2,6,216,16,32,191,29,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 01:01:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,6,6,216,16,96,114,82,51,55,195,96,6,16,0,183,253,64,0,0,,,,,,,,,,,,,,
"",131116,13440,47.678,-122.137,3,11/12/2013 01:00:24,Argos,,420,R,,401677576,11/12/2013 01:04:34,1,6,,-126,401677576,-122.137,47.678,,,68,,,,,,,2,70,216,17,32,67,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.679,-122.139,2,11/12/2013 01:09:04,Argos,,180,N,,401677575,11/12/2013 01:07:34,1,4,,-126,401677575,-122.139,47.679,,,50,,,,,,,2,6,216,17,224,127,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.679,-122.139,2,11/12/2013 01:09:04,Argos,,180,N,,401677575,11/12/2013 01:08:34,1,4,,-126,401677575,-122.139,47.679,,,50,,,,,,,2,6,216,18,32,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.679,-122.139,2,11/12/2013 01:09:04,Argos,,180,N,,401677575,11/12/2013 01:09:34,1,4,,-126,401677575,-122.139,47.679,,,50,,,,,,,2,6,216,18,96,211,29,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.679,-122.139,2,11/12/2013 01:09:04,Argos,,180,N,,401677575,11/12/2013 01:10:34,1,4,,-126,401677575,-122.139,47.679,,,50,,,,,,,2,180,194,18,160,1,95,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:25:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,6,216,22,96,227,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:26:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,180,198,22,160,1,111,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:27:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,6,216,22,224,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:28:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,6,216,23,32,203,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:29:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,6,216,23,96,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:30:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,180,200,23,160,1,115,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:31:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,2,6,216,23,224,247,28,,,,,,,,,,,,,,,,,,,,,,,,,,
"",131116,13440,47.677,-122.136,3,11/12/2013 01:25:34,Argos,,420,K,,401677576,11/12/2013 01:32:34,1,8,,-129,401677576,-122.136,47.677,,,50,,,,,,,6,6,216,24,32,92,212,51,55,195,96,6,16,0,183,253,60,0,0,,,,,,,,,,,,,,
