DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"122020",122020,Mk10,02:23:54 11-Sep-2012,,,1,-39.6650,176.8740,value: 7,02:23:54 11-Sep-2012,Status,0,63,1,48,194,131,27,67,9,13,110,224,104,12,32,45,168,48,128,182,224,194,2,222,194,15,18,110,128,155,79,
"122020",122020,Mk10,02:24:53 11-Sep-2012,,,1,-39.6650,176.8740,value: 8,02:24:53 11-Sep-2012,Status,0,64,1,48,194,131,27,67,9,13,110,210,115,12,32,45,184,48,128,182,224,194,2,222,194,15,18,110,128,155,195,
"122020",122020,Mk10,02:25:53 11-Sep-2012,,,1,-39.6650,176.8740,value: 8,02:25:53 11-Sep-2012,Status,0,65,1,48,194,131,27,67,9,13,110,131,182,12,32,45,184,48,128,182,224,194,2,222,194,15,18,110,128,155,5,
"122020",122020,Mk10,02:26:23 11-Sep-2012,,,1,-39.6650,176.8740,CRC 4228.55805,,TAT,33,8,66,1,0,128,0,0,0,0,64,0,0,0,2,168,36,2,230,6,112,38,218,,,,,,,,,
"122020",122020,Mk10,02:26:53 11-Sep-2012,,,1,-39.6650,176.8740,value: 8,02:26:53 11-Sep-2012,Status,0,66,1,48,194,131,27,67,9,13,110,115,185,12,32,45,184,48,128,182,224,194,2,222,194,15,18,110,128,155,14,
"122020",122020,Mk10,02:27:23 11-Sep-2012,,,1,-39.6650,176.8740,CRC 4292.9513,,TAT,33,12,66,1,0,128,0,0,0,0,64,0,0,0,2,191,52,2,230,6,129,22,171,,,,,,,,,
"122020",122020,Mk10,02:27:53 11-Sep-2012,,,1,-39.6650,176.8740,value: 8,02:27:53 11-Sep-2012,Status,0,67,1,48,194,131,27,67,9,13,110,34,124,12,32,45,184,48,128,182,224,194,2,222,194,15,18,110,128,155,196,
"122020",122020,Mk10,02:28:23 11-Sep-2012,,,1,-39.6650,176.8740,CRC 4356.4035,,TAT,33,16,66,1,0,128,0,0,0,0,64,0,0,0,2,200,68,2,230,6,86,132,31,,,,,,,,,
"122020",122020,Mk10,02:18:52 21-Sep-2012,,,2,-39.6620,176.8770,CRC 4873.36610,,TAT,33,48,155,1,0,128,0,0,0,0,64,0,0,0,2,198,164,3,232,6,99,132,236,,,,,,,,,
"122020",122020,Mk10,02:19:52 21-Sep-2012,,,2,-39.6620,176.8770,CRC 4937.11862,,TAT,33,52,155,1,0,128,0,0,0,0,64,0,0,0,2,209,180,3,232,6,146,180,79,,,,,,,,,
"122020",122020,Mk10,02:22:52 21-Sep-2012,,,2,-39.6620,176.8770,CRC 5129.8564,,TAT,33,64,155,1,0,128,0,0,0,0,64,0,0,0,3,0,100,3,232,4,57,79,215,,,,,,,,,
"122020",122020,Mk10,02:54:51 21-Sep-2012,,,,,,CRC 7177.25125,,TAT,33,192,155,1,0,128,0,0,0,0,64,0,0,0,1,5,100,3,232,6,16,145,199,,,,,,,,,
"122020",122020,Mk10,02:55:51 21-Sep-2012,,,,,,CRC 7241.5232,,TAT,33,196,155,1,0,128,0,0,0,0,64,0,0,0,1,18,116,3,232,6,225,161,80,,,,,,,,,
"122020",122020,Mk10,02:56:51 21-Sep-2012,,,,,,CRC 7305.22159,,TAT,33,200,155,1,0,128,0,0,0,0,64,0,0,0,1,34,68,3,232,6,242,240,80,,,,,,,,,
"122020",122020,Mk10,02:57:51 21-Sep-2012,,,,,,CRC 7369.37403,,TAT,33,204,155,1,0,128,0,0,0,0,64,0,0,0,1,53,84,3,232,6,3,192,126,,,,,,,,,
"122020",122020,Mk10,02:58:51 21-Sep-2012,,,,,,CRC 7433.36785,,TAT,33,208,155,1,0,128,0,0,0,0,64,0,0,0,1,66,36,3,232,6,212,82,129,,,,,,,,,
"122020",122020,Mk10,03:00:51 21-Sep-2012,,,,,,CRC 7561.63195,,TAT,33,216,155,1,0,128,0,0,0,0,64,0,0,0,1,101,4,3,232,6,54,51,251,,,,,,,,,
"122020",122020,Mk10,03:01:51 21-Sep-2012,,,,,,CRC 7625.26703,,TAT,33,220,155,1,0,128,0,0,0,0,64,0,0,0,1,114,20,3,232,6,199,3,13,,,,,,,,,
"122020",122020,Mk10,03:03:51 21-Sep-2012,,,,,,CRC 7753.49819,,TAT,33,228,155,1,0,128,0,0,0,0,64,0,0,0,1,149,244,3,232,6,106,102,168,,,,,,,,,
"122020",122020,Mk10,11:37:50 09-Feb-2013,,,,,,CRC 64643.47108,,TAT,47,200,50,0,0,0,0,0,0,0,0,0,0,0,2,128,100,3,39,97,173,93,11,,,,,,,,,
