DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
"131120",131120,0.500000,Transmission,Mk10,2,01:39:00 29-Feb-2016,02:22:18 29-Feb-2016,Message,10,,,,2588.000000,2608.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,01:39:00 29-Feb-2016,01:46:30 29-Feb-2016,Dive,1,Square,122.0,125.5,449,451,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,01:46:30 29-Feb-2016,01:49:20 29-Feb-2016,Surface,,,,,169,171,,,,,,,,,,,,,11,159
"131120",131120,0.500000,Transmission,Mk10,2,01:49:20 29-Feb-2016,01:54:50 29-Feb-2016,Dive,1,Square,81.0,82.5,329,331,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,01:54:50 29-Feb-2016,01:56:22 29-Feb-2016,Surface,,,,,91,93,,,,,,,,,,,,,12,80
"131120",131120,0.500000,Transmission,Mk10,2,01:56:22 29-Feb-2016,02:00:12 29-Feb-2016,Dive,1,V,27.5,28.0,229,231,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,02:00:12 29-Feb-2016,02:05:16 29-Feb-2016,Surface,,,,,303,305,,,,,,,,,,,,,10,294
"131120",131120,0.500000,Transmission,Mk10,2,02:05:16 29-Feb-2016,02:11:50 29-Feb-2016,Dive,1,Square,89.0,90.5,393,395,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,02:11:50 29-Feb-2016,02:18:10 29-Feb-2016,Surface,,,,,379,381,,,,,,,,,,,,,12,368
"131120",131120,0.500000,Transmission,Mk10,2,02:18:10 29-Feb-2016,02:21:52 29-Feb-2016,Dive,1,V,23.0,23.0,221,223,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,02:21:52 29-Feb-2016,02:22:18 29-Feb-2016,Surface,,,,,25,27,,,,,,,,,,,,,3,23
"131120",131120,0.500000,Transmission,Mk10,1,02:22:00 29-Feb-2016,04:06:12 29-Feb-2016,Message,10,,,,6242.000000,6262.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,02:22:00 29-Feb-2016,02:23:34 29-Feb-2016,Dive,1,V,15.0,15.0,93,95,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,02:23:34 29-Feb-2016,02:23:50 29-Feb-2016,Surface,,,,,15,17,,,,,,,,,,,,,3,13
"131120",131120,0.500000,Transmission,Mk10,1,02:23:50 29-Feb-2016,02:26:28 29-Feb-2016,Dive,1,U,43.5,44.0,157,159,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,02:26:28 29-Feb-2016,02:27:18 29-Feb-2016,Surface,,,,,49,51,,,,,,,,,,,,,6,44
"131120",131120,0.500000,Transmission,Mk10,1,02:27:18 29-Feb-2016,02:30:56 29-Feb-2016,Dive,1,U,61.0,62.5,217,219,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,02:30:56 29-Feb-2016,03:42:42 29-Feb-2016,Surface,,,,,4305,4307,,,,,,,,,,,,,139,4167
"131120",131120,0.500000,Transmission,Mk10,1,03:42:42 29-Feb-2016,03:48:10 29-Feb-2016,Dive,1,Square,15.0,15.0,327,329,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,03:48:10 29-Feb-2016,03:48:52 29-Feb-2016,Surface,,,,,41,43,,,,,,,,,,,,,4,38
"131120",131120,0.500000,Transmission,Mk10,1,03:48:52 29-Feb-2016,03:55:20 29-Feb-2016,Dive,1,V,18.0,18.0,387,389,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,03:55:20 29-Feb-2016,04:06:12 29-Feb-2016,Surface,,,,,651,653,,,,,,,,,,,,,21,631
"131120",131120,0.500000,Transmission,Mk10,2,04:10:00 29-Feb-2016,04:55:30 29-Feb-2016,Message,10,,,,2720.000000,2740.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:10:00 29-Feb-2016,04:17:12 29-Feb-2016,Dive,1,V,24.5,25.0,431,433,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:17:12 29-Feb-2016,04:33:38 29-Feb-2016,Surface,,,,,985,987,,,,,,,,,,,,,32,954
"131120",131120,0.500000,Transmission,Mk10,2,04:33:38 29-Feb-2016,04:36:00 29-Feb-2016,Dive,1,V,17.0,17.0,141,143,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:36:00 29-Feb-2016,04:44:38 29-Feb-2016,Surface,,,,,517,519,,,,,,,,,,,,,17,501
"131120",131120,0.500000,Transmission,Mk10,2,04:44:38 29-Feb-2016,04:49:20 29-Feb-2016,Dive,1,V,37.5,38.0,281,283,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:49:20 29-Feb-2016,04:50:06 29-Feb-2016,Surface,,,,,45,47,,,,,,,,,,,,,4,42
"131120",131120,0.500000,Transmission,Mk10,2,04:50:06 29-Feb-2016,04:51:44 29-Feb-2016,Dive,1,U,24.0,24.0,97,99,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:51:44 29-Feb-2016,04:52:04 29-Feb-2016,Surface,,,,,19,21,,,,,,,,,,,,,3,17
"131120",131120,0.500000,Transmission,Mk10,2,04:52:04 29-Feb-2016,04:53:22 29-Feb-2016,Dive,1,V,25.5,26.0,77,79,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:53:22 29-Feb-2016,04:55:30 29-Feb-2016,Surface,,,,,127,129,,,,,,,,,,,,,8,120
"131120",131120,0.500000,Transmission,Mk10,2,04:54:00 29-Feb-2016,05:27:46 29-Feb-2016,Message,10,,,,2016.000000,2036.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:54:00 29-Feb-2016,04:57:16 29-Feb-2016,Dive,1,U,16.0,16.0,195,197,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,04:57:16 29-Feb-2016,05:13:56 29-Feb-2016,Surface,,,,,999,1001,,,,,,,,,,,,,32,968
"131120",131120,0.500000,Transmission,Mk10,2,05:13:56 29-Feb-2016,05:15:38 29-Feb-2016,Dive,1,V,17.5,17.5,101,103,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,05:15:38 29-Feb-2016,05:19:26 29-Feb-2016,Surface,,,,,227,229,,,,,,,,,,,,,7,221
"131120",131120,0.500000,Transmission,Mk10,2,05:19:26 29-Feb-2016,05:22:46 29-Feb-2016,Dive,1,V,17.5,17.5,199,201,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,05:22:46 29-Feb-2016,05:23:42 29-Feb-2016,Surface,,,,,55,57,,,,,,,,,,,,,4,52
"131120",131120,0.500000,Transmission,Mk10,2,05:23:42 29-Feb-2016,05:24:24 29-Feb-2016,Dive,1,U,15.5,15.5,41,43,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,05:24:24 29-Feb-2016,05:27:06 29-Feb-2016,Surface,,,,,161,163,,,,,,,,,,,,,10,152
"131120",131120,0.500000,Transmission,Mk10,2,05:27:06 29-Feb-2016,05:27:44 29-Feb-2016,Dive,1,U,19.5,19.5,37,39,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,2,05:27:44 29-Feb-2016,05:27:46 29-Feb-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
"131120",131120,0.500000,Transmission,Mk10,1,05:25:00 29-Feb-2016,05:37:58 29-Feb-2016,Message,10,,,,768.000000,788.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:25:00 29-Feb-2016,05:26:26 29-Feb-2016,Dive,1,U,24.5,25.0,85,87,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:26:26 29-Feb-2016,05:26:28 29-Feb-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
"131120",131120,0.500000,Transmission,Mk10,1,05:26:28 29-Feb-2016,05:27:32 29-Feb-2016,Dive,1,U,24.5,25.0,63,65,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:27:32 29-Feb-2016,05:27:56 29-Feb-2016,Surface,,,,,23,25,,,,,,,,,,,,,2,22
"131120",131120,0.500000,Transmission,Mk10,1,05:27:56 29-Feb-2016,05:28:48 29-Feb-2016,Dive,1,U,26.5,27.0,51,53,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:28:48 29-Feb-2016,05:30:14 29-Feb-2016,Surface,,,,,85,87,,,,,,,,,,,,,8,78
"131120",131120,0.500000,Transmission,Mk10,1,05:30:14 29-Feb-2016,05:32:36 29-Feb-2016,Dive,1,Square,26.5,27.0,141,143,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:32:36 29-Feb-2016,05:33:40 29-Feb-2016,Surface,,,,,63,65,,,,,,,,,,,,,4,60
"131120",131120,0.500000,Transmission,Mk10,1,05:33:40 29-Feb-2016,05:35:50 29-Feb-2016,Dive,1,V,22.5,22.5,129,131,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:35:50 29-Feb-2016,05:37:58 29-Feb-2016,Surface,,,,,127,129,,,,,,,,,,,,,4,124
"131120",131120,0.500000,Transmission,Mk10,1,05:38:00 29-Feb-2016,06:06:52 29-Feb-2016,Message,10,,,,1722.000000,1742.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:38:00 29-Feb-2016,05:39:48 29-Feb-2016,Dive,1,V,20.5,20.5,107,109,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:39:48 29-Feb-2016,05:54:06 29-Feb-2016,Surface,,,,,857,859,,,,,,,,,,,,,28,830
"131120",131120,0.500000,Transmission,Mk10,1,05:54:06 29-Feb-2016,05:55:34 29-Feb-2016,Dive,1,V,17.5,17.5,87,89,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:55:34 29-Feb-2016,05:56:30 29-Feb-2016,Surface,,,,,55,57,,,,,,,,,,,,,5,51
"131120",131120,0.500000,Transmission,Mk10,1,05:56:30 29-Feb-2016,05:58:00 29-Feb-2016,Dive,1,U,16.0,16.0,89,91,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,05:58:00 29-Feb-2016,06:00:00 29-Feb-2016,Surface,,,,,119,121,,,,,,,,,,,,,8,112
"131120",131120,0.500000,Transmission,Mk10,1,06:00:00 29-Feb-2016,06:02:04 29-Feb-2016,Dive,1,V,21.5,21.5,123,125,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:02:04 29-Feb-2016,06:02:20 29-Feb-2016,Surface,,,,,15,17,,,,,,,,,,,,,2,14
"131120",131120,0.500000,Transmission,Mk10,1,06:02:20 29-Feb-2016,06:06:18 29-Feb-2016,Dive,1,V,48.5,49.0,237,239,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:06:18 29-Feb-2016,06:06:52 29-Feb-2016,Surface,,,,,33,35,,,,,,,,,,,,,3,31
"131120",131120,0.500000,Transmission,Mk10,1,06:07:00 29-Feb-2016,06:36:22 29-Feb-2016,Message,10,,,,1752.000000,1772.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:07:00 29-Feb-2016,06:08:38 29-Feb-2016,Dive,1,U,21.0,21.0,97,99,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:08:38 29-Feb-2016,06:08:40 29-Feb-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
"131120",131120,0.500000,Transmission,Mk10,1,06:08:40 29-Feb-2016,06:10:02 29-Feb-2016,Dive,1,Square,20.5,20.5,81,83,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:10:02 29-Feb-2016,06:10:04 29-Feb-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
"131120",131120,0.500000,Transmission,Mk10,1,06:10:04 29-Feb-2016,06:11:38 29-Feb-2016,Dive,1,Square,16.0,16.0,93,95,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:11:38 29-Feb-2016,06:11:56 29-Feb-2016,Surface,,,,,17,19,,,,,,,,,,,,,3,15
"131120",131120,0.500000,Transmission,Mk10,1,06:11:56 29-Feb-2016,06:13:02 29-Feb-2016,Dive,1,U,18.5,18.5,65,67,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:13:02 29-Feb-2016,06:17:38 29-Feb-2016,Surface,,,,,275,277,,,,,,,,,,,,,9,267
"131120",131120,0.500000,Transmission,Mk10,1,06:17:38 29-Feb-2016,06:21:18 29-Feb-2016,Dive,1,V,24.5,25.0,219,221,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,06:21:18 29-Feb-2016,06:36:22 29-Feb-2016,Surface,,,,,903,905,,,,,,,,,,,,,29,875
"131120",131120,0.500000,Transmission,Mk10,1,08:17:00 29-Feb-2016,10:26:16 29-Feb-2016,Message,10,,,,7746.000000,7766.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,08:17:00 29-Feb-2016,08:22:02 29-Feb-2016,Dive,1,V,26.5,27.0,301,303,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,08:22:02 29-Feb-2016,09:13:50 29-Feb-2016,Surface,,,,,3107,3109,,,,,,,,,,,,,100,3008
"131120",131120,0.500000,Transmission,Mk10,1,09:13:50 29-Feb-2016,09:17:28 29-Feb-2016,Dive,1,V,39.5,40.0,217,219,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,09:17:28 29-Feb-2016,09:18:24 29-Feb-2016,Surface,,,,,55,57,,,,,,,,,,,,,4,52
"131120",131120,0.500000,Transmission,Mk10,1,09:18:24 29-Feb-2016,09:21:48 29-Feb-2016,Dive,1,V,29.5,30.0,203,205,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,09:21:48 29-Feb-2016,09:53:50 29-Feb-2016,Surface,,,,,1921,1923,,,,,,,,,,,,,62,1860
"131120",131120,0.500000,Transmission,Mk10,1,09:53:50 29-Feb-2016,09:57:32 29-Feb-2016,Dive,1,U,57.0,58.5,221,223,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,09:57:32 29-Feb-2016,10:05:16 29-Feb-2016,Surface,,,,,463,465,,,,,,,,,,,,,15,449
"131120",131120,0.500000,Transmission,Mk10,1,10:05:16 29-Feb-2016,10:15:28 29-Feb-2016,Dive,1,V,65.0,66.5,611,613,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,10:15:28 29-Feb-2016,10:26:16 29-Feb-2016,Surface,,,,,647,649,,,,,,,,,,,,,21,627
"131120",131120,0.500000,Transmission,Mk10,1,13:35:00 29-Feb-2016,15:44:36 29-Feb-2016,Message,10,,,,7766.000000,7786.000000,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,13:35:00 29-Feb-2016,13:39:12 29-Feb-2016,Dive,1,U,83.0,84.5,251,253,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,1,13:39:12 29-Feb-2016,14:20:42 29-Feb-2016,Surface,,,,,2489,2491,,,,,,,,,,,,,80,2410
"131120",131120,0.500000,Transmission,Mk10,1,14:20:42 29-Feb-2016,14:29:04 29-Feb-2016,Dive,1,V,15.0,15.0,501,503,,,,,,,,,,,,,
