DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"131120",131120,0.500000,Transmission,Mk10,DiveDepthLIMITS,,,,,,,,,,10.000000,25.000000,50.000000,75.000000,100.000000,125.000000,150.000000,175.000000,200.000000,225.000000,250.000000,275.000000,300.000000,>300.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,01:00:00 29-Feb-2016,-17987.000000,4,0,,,,11,15,2,6,2,1,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,04:00:00 29-Feb-2016,-17987.000000,4,0,,,,11,39,1,21,12,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,10:00:00 29-Feb-2016,-17987.000000,4,0,,,,11,22,1,8,4,3,2,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,16:00:00 29-Feb-2016,-17987.000000,5,0,,,,11,130,2,46,51,9,13,8,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,22:00:00 29-Feb-2016,-17987.000000,5,0,,,,11,149,1,37,71,21,11,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,04:00:00 01-Mar-2016,-17987.000000,5,0,,,,11,32,2,22,8,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,10:00:00 01-Mar-2016,-17987.000000,5,0,,,,11,57,2,32,18,2,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,16:00:00 01-Mar-2016,-17987.000000,5,0,,,,11,65,1,27,21,6,7,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,22:00:00 01-Mar-2016,-17987.000000,5,0,,,,11,124,9,64,41,9,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,04:00:00 02-Mar-2016,-17987.000000,2,0,,,,11,76,6,35,34,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,10:00:00 02-Mar-2016,-17987.000000,2,0,,,,11,79,1,21,31,20,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,16:00:00 02-Mar-2016,-17987.000000,2,0,,,,11,99,6,52,37,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,22:00:00 02-Mar-2016,-17987.000000,2,0,,,,11,125,10,97,18,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,04:00:00 03-Mar-2016,-17987.000000,3,0,,,,11,24,3,18,1,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131120",131120,0.500000,Transmission,Mk10,DiveDepth,10:00:00 03-Mar-2016,-17987.000000,3,0,,,,11,6,1,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
