DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
"122018",122018,Mk10,21:19:19 11-Sep-2012,,,B,-39.7780,176.8720,CRC 1220.51367,,TAT,32,76,65,1,0,128,0,0,0,0,64,0,1,64,8,122,94,2,203,75,125,182,38,,,,,,,,,
"122018",122018,Mk10,21:45:38 11-Sep-2012,,,A,-39.8760,176.8410,value: 5,21:45:38 11-Sep-2012,Status,0,45,1,48,196,5,95,67,13,19,117,49,84,12,52,77,184,48,162,214,224,196,68,219,194,13,19,110,24,225,12,
"122018",122018,Mk10,21:50:08 11-Sep-2012,,,A,-39.8760,176.8410,CRC 3204.22769,,TAT,32,200,65,1,0,128,0,0,0,0,64,0,0,0,2,184,40,2,237,6,134,146,55,,,,,,,,,
"122018",122018,Mk10,21:50:38 11-Sep-2012,,,A,-39.8760,176.8410,value: 6,21:50:38 11-Sep-2012,Status,0,50,1,48,196,5,91,67,13,17,117,0,249,12,52,77,184,48,160,214,224,196,68,219,194,15,18,110,24,225,25,
"122018",122018,Mk10,23:01:08 11-Sep-2012,,,B,-39.6960,176.9350,CRC 5700.3453,,TAT,33,100,65,1,0,128,0,0,0,0,64,0,0,0,1,11,152,2,237,6,35,213,24,,,,,,,,,
"122018",122018,Mk10,23:04:08 11-Sep-2012,,,B,-39.6960,176.9350,CRC 7940.62609,,TAT,33,240,65,1,1,129,0,0,0,0,66,0,0,0,1,91,136,2,237,4,22,46,25,,,,,,,,,
"122018",122018,Mk10,01:09:36 12-Sep-2012,,,1,-39.6660,176.9310,CRC 3968.37077,00:10:00 24-Apr-2012,LightLoc,128,248,1,48,196,5,91,67,13,16,57,230,131,12,30,80,80,31,1,32,126,195,46,122,1,1,14,241,188,78,251,
"122018",122018,Mk10,01:10:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16004.7064,,TAT,35,232,65,1,0,128,0,0,0,0,64,0,0,4,35,204,82,112,226,95,91,194,177,,,,,,,,,
"122018",122018,Mk10,01:10:36 12-Sep-2012,,,1,-39.6660,176.9310,TWIC voltage: 4.08,01:10:36 12-Sep-2012,Status,0,250,1,48,196,5,91,67,13,17,247,57,199,12,52,76,184,135,31,41,229,67,179,50,30,198,61,136,159,27,20,
"122018",122018,Mk10,01:11:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16068.42219,,TAT,35,236,65,1,0,128,0,0,0,0,64,0,0,0,3,36,188,34,141,4,183,64,76,,,,,,,,,
"122018",122018,Mk10,01:11:36 12-Sep-2012,,,1,-39.6660,176.9310,TWIC voltage: 4.08,01:11:36 12-Sep-2012,Status,0,251,1,48,196,5,91,67,13,17,117,213,226,12,52,77,184,48,160,214,224,196,68,219,194,15,18,110,24,225,212,
"122018",122018,Mk10,01:12:36 12-Sep-2012,,,1,-39.6660,176.9310,TWIC voltage: 4.08,01:12:36 12-Sep-2012,Status,0,252,1,48,196,5,91,67,13,17,116,102,56,12,52,77,184,28,206,134,97,69,203,38,99,71,26,249,237,193,1,
"122018",122018,Mk10,01:13:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16196.60512,,TAT,35,244,65,1,0,128,0,0,0,0,64,3,185,152,198,123,57,140,230,217,228,31,219,,,,,,,,,
"122018",122018,Mk10,01:13:36 12-Sep-2012,,,1,-39.6660,176.9310,TWIC voltage: 4.08,01:13:36 12-Sep-2012,Status,0,253,1,48,196,5,91,67,13,24,245,49,189,204,49,29,238,28,230,205,155,240,16,254,249,240,243,145,231,194,156,
"122018",122018,Mk10,01:14:36 12-Sep-2012,,,1,-39.6660,176.9310,TWIC voltage: 4.08,01:14:36 12-Sep-2012,Status,0,254,1,48,196,5,91,67,13,19,49,197,242,49,204,77,185,28,230,69,137,208,26,126,92,249,249,208,199,77,161,
"122018",122018,Mk10,01:15:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16324.18245,,TAT,35,252,65,1,0,128,0,0,0,0,72,99,191,255,220,99,252,3,57,178,1,85,237,,,,,,,,,
"122018",122018,Mk10,01:16:36 12-Sep-2012,,,1,-39.6660,176.9310,CRC 1371.64888,01:16:36 12-Sep-2012,Status,1,0,1,48,196,5,91,67,13,17,117,165,56,12,52,77,184,48,162,86,226,164,70,209,130,15,130,106,0,155,64,
"122018",122018,Mk10,01:17:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16452.12035,,TAT,36,4,65,1,0,128,0,2,0,0,64,4,0,0,1,155,84,2,239,6,76,210,27,,,,,,,,,
"122018",122018,Mk10,01:18:36 12-Sep-2012,,,1,-39.6660,176.9310,CRC 1371.8057,01:18:36 12-Sep-2012,Status,1,2,1,48,196,5,91,67,13,17,117,4,242,12,52,77,184,48,168,246,198,113,187,27,237,240,80,211,60,9,74,
"122018",122018,Mk10,01:19:06 12-Sep-2012,,,1,-39.6660,176.9310,CRC 16612.50168,,TAT,36,14,65,1,0,128,0,0,0,0,96,51,119,187,51,60,60,210,206,78,26,209,14,,,,,,,,,
"122018",122018,Mk10,01:19:36 12-Sep-2012,,,1,-39.6660,176.9310,CRC 1371.52856,01:19:36 12-Sep-2012,Status,1,3,1,48,196,5,91,67,13,17,117,85,55,12,52,77,184,48,160,214,224,196,68,219,194,15,18,110,24,225,115,
"122018",122018,Mk10,02:14:35 12-Sep-2012,,,0,-39.5790,176.9070,value: 7,02:14:35 12-Sep-2012,Status,1,58,1,48,196,5,91,67,13,17,117,133,231,12,52,77,184,48,160,214,224,230,12,219,194,14,18,62,28,225,119,
"122018",122018,Mk10,02:15:05 12-Sep-2012,,,0,-39.5790,176.9070,CRC 20164.48123,,TAT,36,236,65,1,0,128,0,0,0,0,64,0,1,49,140,198,51,152,198,99,57,140,224,,,,,,,,,
