"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",122018,13440,,,,,,,0,K,,,09/11/2012 04:44:50,1,1,,,,,,,,,,,,,,,0,204,1,48,194,131,27,67,10,13,110,229,36,12,32,45,184,48,128,182,224,210,66,28,194,20,38,237,134,85,12,,
"",122018,13440,-39.778,176.872,B,09/11/2012 21:19:18,Argos,,0,A,,401644126,09/11/2012 21:19:19,1,1,,-130,401644126,176.872,-39.778,,,,,,,,,,32,76,65,1,0,128,0,0,0,0,64,0,1,64,8,122,94,2,203,75,125,182,38,,,,,,,,,,
"",122018,13440,-39.876,176.841,A,09/11/2012 21:48:48,Argos,,300,L,,401644165,09/11/2012 21:45:38,1,3,,-132,401644165,176.841,-39.876,,,,,,,,,,0,45,1,48,196,5,95,67,13,19,117,49,84,12,52,77,184,48,162,214,224,196,68,219,194,13,19,110,24,225,12,,
"",122018,13440,-39.876,176.841,A,09/11/2012 21:48:48,Argos,,300,L,,401644165,09/11/2012 21:50:08,1,3,,-132,401644165,176.841,-39.876,,,,,,,,,,32,200,65,1,0,128,0,0,0,0,64,0,0,0,2,184,40,2,237,6,134,146,55,,,,,,,,,,
"",122018,13440,-39.876,176.841,A,09/11/2012 21:48:48,Argos,,300,L,,401644165,09/11/2012 21:50:38,1,3,,-132,401644165,176.841,-39.876,,,,,,,,,,0,50,1,48,196,5,91,67,13,17,117,0,249,12,52,77,184,48,160,214,224,196,68,219,194,15,18,110,24,225,25,,
"",122018,13440,-39.696,176.935,B,09/11/2012 23:02:37,Argos,,180,A,,401644246,09/11/2012 23:01:08,1,2,,-132,401644246,176.935,-39.696,,,5,,,,,,,33,100,65,1,0,128,0,0,0,0,64,0,0,0,1,11,152,2,237,6,35,213,24,,,,,,,,,,
"",122018,13440,-39.696,176.935,B,09/11/2012 23:02:37,Argos,,180,A,,401644246,09/11/2012 23:04:08,1,2,,-132,401644246,176.935,-39.696,,,5,,,,,,,33,240,65,1,1,129,0,0,0,0,66,0,0,0,1,91,136,2,237,4,22,46,25,,,,,,,,,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:09:36,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,128,248,1,48,196,5,91,67,13,16,57,230,131,12,30,80,80,31,1,32,126,195,46,122,1,1,14,241,188,78,251,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:10:06,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,35,232,65,1,0,128,0,0,0,0,64,0,0,4,35,204,82,112,226,95,91,194,177,,,,,,,,,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:10:36,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,0,250,1,48,196,5,91,67,13,17,247,57,199,12,52,76,184,135,31,41,229,67,179,50,30,198,61,136,159,27,20,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:11:06,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,35,236,65,1,0,128,0,0,0,0,64,0,0,0,3,36,188,34,141,4,183,64,76,,,,,,,,,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:11:36,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,0,251,1,48,196,5,91,67,13,17,117,213,226,12,52,77,184,48,160,214,224,196,68,219,194,15,18,110,24,225,212,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:12:36,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,0,252,1,48,196,5,91,67,13,17,116,102,56,12,52,77,184,28,206,134,97,69,203,38,99,71,26,249,237,193,1,,
"",122018,13440,-39.666,176.931,1,09/12/2012 01:17:14,Argos,,600,P,,401644272,09/12/2012 01:13:06,1,15,,-127,401644272,176.931,-39.666,,,48,,,,,,,35,244,65,1,0,128,0,0,0,0,64,3,185,152,198,123,57,140,230,217,228,31,219,,,,,,,,,,
