"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",122024,13440,,,,,,,150,A,,,09/11/2012 22:58:08,1,6,,-125,,,,,,,,,,,,,33,216,88,1,0,128,0,0,0,0,64,0,0,0,1,118,12,2,255,6,164,123,197,,,,,,,,,,
"",122024,13440,,,,,,,150,A,,,09/11/2012 22:58:38,1,6,,-125,,,,,,,,,,,,,0,118,1,48,195,133,27,67,12,16,118,59,110,12,48,77,184,48,144,214,224,195,132,27,194,21,24,111,156,172,146,,
"",122024,13440,,,,,,,150,A,,,09/11/2012 22:59:08,1,6,,-125,,,,,,,,,,,,,33,220,88,1,0,128,0,0,0,0,64,0,0,0,1,97,28,2,255,6,85,75,221,,,,,,,,,,
"",122024,13440,,,,,,,150,A,,,09/11/2012 22:59:38,1,6,,-125,,,,,,,,,,,,,0,119,1,48,195,133,27,67,12,16,118,106,171,12,48,77,184,48,144,214,224,195,132,27,194,21,24,111,156,172,86,,
"",122024,13440,,,,,,,150,A,,,09/11/2012 23:00:08,1,6,,-125,,,,,,,,,,,,,33,224,88,1,0,128,0,0,0,0,64,0,0,0,1,145,236,2,255,6,9,30,55,,,,,,,,,,
"",122024,13440,,,,,,,150,A,,,09/11/2012 23:00:38,1,6,,-125,,,,,,,,,,,,,0,120,1,48,195,133,27,67,12,16,118,90,155,12,176,77,184,48,144,214,224,195,132,27,194,21,24,111,156,172,224,,
"",122024,13440,-39.634,176.874,B,09/12/2012 02:16:05,Argos,,300,N,,401644012,09/12/2012 02:13:35,1,2,,-129,401644012,176.874,-39.634,,,8,,,,,,,1,57,65,176,195,213,173,120,215,225,108,212,168,66,0,151,47,43,82,149,161,193,109,204,66,182,26,166,122,134,214,,
"",122024,13440,-39.634,176.874,B,09/12/2012 02:16:05,Argos,,300,N,,401644012,09/12/2012 02:18:35,1,2,,-129,401644012,176.874,-39.634,,,8,,,,,,,1,58,1,43,105,42,73,75,75,84,118,180,166,163,135,102,141,174,45,45,73,139,8,26,136,78,79,249,189,214,185,,
"",122024,13440,-39.641,176.868,B,09/12/2012 04:14:33,Argos,,0,K,,401644008,09/12/2012 04:14:34,1,1,,-136,401644008,176.868,-39.641,,,8,,,,,,,1,178,1,48,195,133,27,67,12,16,117,240,173,169,137,111,173,180,183,148,208,106,61,33,218,223,135,233,167,215,87,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 05:57:03,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,40,100,88,1,0,128,0,0,0,0,64,0,0,0,0,167,228,2,255,6,13,104,40,,,,,,,,,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 05:58:03,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,40,104,88,1,0,128,0,0,0,0,64,0,0,0,0,151,212,2,255,6,30,57,89,,,,,,,,,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 06:01:03,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,40,117,88,1,0,128,0,0,0,0,64,0,0,0,16,192,101,6,255,6,201,43,164,,,,,,,,,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 06:02:03,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,40,120,88,1,0,128,0,0,0,0,64,0,0,0,0,208,148,2,255,6,218,250,182,,,,,,,,,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 06:02:33,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,2,30,1,48,195,133,27,67,12,16,118,178,130,12,48,77,184,48,176,214,224,195,132,27,194,21,24,110,156,172,58,,
"",122024,13440,-39.663,176.881,3,09/12/2012 06:03:02,Argos,,419,K,,401644001,09/12/2012 06:04:02,1,6,,-122,401644001,176.881,-39.663,,,58,,,,,,,40,128,88,1,0,128,0,0,0,0,64,0,0,0,11,40,100,34,253,4,71,142,91,,,,,,,,,,
"",122024,13440,-39.673,176.88,B,09/12/2012 07:37:01,Argos,,0,K,,401644004,09/12/2012 07:37:01,1,1,,-136,401644004,176.88,-39.673,,,8,,,,,,,169,244,85,85,10,170,32,1,85,254,101,51,250,228,131,225,215,248,40,233,171,74,181,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:43:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,131,1,48,195,133,27,67,12,16,118,37,5,12,48,92,184,48,144,214,224,67,79,41,1,118,18,96,199,14,52,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:44:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,34,149,85,114,170,169,85,86,170,144,84,148,223,74,250,212,181,181,172,237,77,72,226,202,80,192,100,95,154,57,140,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:45:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,149,1,170,193,149,27,227,12,16,118,197,26,12,57,79,225,41,126,75,80,21,242,25,195,95,40,99,156,40,181,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:46:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,81,83,250,170,224,0,85,95,255,207,255,118,253,189,41,107,123,72,90,82,82,82,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:46:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,134,1,48,195,133,27,67,12,16,118,53,21,12,48,77,184,48,144,214,224,195,132,27,194,21,88,111,156,172,204,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:47:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,170,170,170,149,85,85,85,85,85,97,64,33,54,219,109,164,186,219,77,150,219,46,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:47:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,135,1,48,195,133,27,67,12,16,118,100,208,12,48,77,184,48,144,214,224,195,132,27,194,21,24,111,156,172,115,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:48:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,32,90,129,84,128,0,0,1,0,66,2,170,74,3,160,36,162,130,138,91,99,108,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:48:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,136,1,48,195,133,27,67,12,16,118,84,224,132,48,204,188,180,148,181,169,203,12,27,194,82,18,66,190,149,177,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:49:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,170,141,85,74,170,170,170,191,212,170,181,95,105,109,109,36,182,146,89,101,178,72,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:49:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,137,1,48,195,133,27,67,12,16,118,5,37,45,45,45,37,237,164,150,219,109,36,218,105,23,134,237,35,140,79,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:50:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,40,88,1,0,128,0,0,0,0,64,0,0,0,3,153,208,2,255,6,114,20,104,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:50:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,138,1,48,195,133,27,67,12,16,118,245,42,45,33,109,189,53,165,165,165,45,166,41,104,88,90,64,195,105,98,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:51:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,44,72,1,0,128,0,0,0,0,64,0,0,36,7,172,1,32,233,45,97,45,109,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:51:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,0,153,1,42,131,133,95,67,12,16,118,164,239,172,161,69,173,40,160,164,141,188,122,237,112,138,140,55,234,87,43,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:52:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,48,88,1,0,128,0,0,0,0,64,0,0,18,19,219,146,2,183,6,84,182,209,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:53:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,52,93,85,0,136,0,0,0,0,64,0,0,0,11,238,160,2,127,6,165,134,85,,,,,,,,,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:53:31,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,2,141,17,48,194,161,27,71,76,16,118,68,241,12,52,77,184,48,149,180,134,190,243,246,23,247,208,210,156,164,176,,
"",122024,13440,-39.66,176.896,1,09/12/2012 07:49:01,Argos,,630,M,,401644001,09/12/2012 07:54:01,1,19,,-122,401644001,176.896,-39.66,,,50,,,,,,,42,56,88,1,0,128,0,35,142,24,97,207,175,8,14,33,193,183,252,224,51,184,252,,,,,,,,,,
"",122024,13440,-39.671,176.884,B,09/12/2012 07:56:46,Argos,,30,A,,401644004,09/12/2012 07:56:31,1,2,,-135,401644004,176.884,-39.671,,,,,,,,,,2,144,2,48,195,133,31,67,12,16,86,212,157,12,48,109,184,49,144,214,224,163,132,27,194,21,24,111,156,172,178,,
"",122024,13440,-39.671,176.884,B,09/12/2012 07:56:46,Argos,,30,A,,401644004,09/12/2012 07:57:01,1,2,,-135,401644004,176.884,-39.671,,,,,,,,,,42,68,88,1,5,128,0,0,0,0,64,0,0,0,2,42,96,2,255,6,255,13,149,,,,,,,,,,
"",122024,13440,-39.663,176.88,3,09/12/2012 08:28:38,Argos,,660,L,,401644001,09/12/2012 08:24:31,1,18,,-125,401644001,176.88,-39.663,,,58,,,,,,,2,172,1,48,195,133,27,67,12,16,118,20,95,4,18,93,154,26,202,75,85,3,9,37,132,162,50,228,57,22,5,,
"",122024,13440,-39.663,176.88,3,09/12/2012 08:28:38,Argos,,660,L,,401644001,09/12/2012 08:25:01,1,18,,-125,401644001,176.88,-39.663,,,58,,,,,,,42,180,88,1,1,128,0,0,0,0,64,0,0,0,1,171,160,130,255,6,140,88,162,,,,,,,,,,
"",122024,13440,-39.663,176.88,3,09/12/2012 08:28:38,Argos,,660,L,,401644001,09/12/2012 08:25:31,1,18,,-125,401644001,176.88,-39.663,,,58,,,,,,,2,173,1,48,195,133,27,67,12,16,118,69,154,12,56,77,184,48,176,214,224,211,132,27,194,85,25,103,156,167,89,,
