DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
"154184",154184,Mk10,DS,1,0,1,,,00:08:25 01-Mar-2016,N,B,-63.4660,-56.9230,,,8,,401677154,-129,
"154184",154184,Mk10,DS,1,0,1,,,10:07:54 01-Mar-2016,N,B,-63.4200,-56.9690,,,8,,401677133,-135,
"154184",154184,Mk10,DS,1,0,1,,,10:07:54 01-Mar-2016,R,B,-63.3720,-56.9350,,,,,401677161,-126,
"154184",154184,Mk10,DS,1,0,1,,,07:11:50 03-Mar-2016,K,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,10:22:25 03-Mar-2016,A,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,10:32:54 03-Mar-2016,K,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,12:29:08 03-Mar-2016,R,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,13:39:32 03-Mar-2016,A,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,20:33:40 03-Mar-2016,R,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,22:03:56 03-Mar-2016,P,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,22:16:37 03-Mar-2016,R,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,11:19:07 05-Mar-2016,A,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,11:19:08 05-Mar-2016,R,,,,,,,,,,
"154184",154184,Mk10,DS,3,0,3,155,128,12:57:13 05-Mar-2016,A,Z,-64.9270,-62.2210,,,,,401677268,-114,
"154184",154184,Mk10,DS,1,0,1,,,13:55:18 05-Mar-2016,B,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,14:44:40 05-Mar-2016,A,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,00:42:50 07-Mar-2016,N,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,00:42:50 07-Mar-2016,K,,,,,,,,,,
"154184",154184,Mk10,DS,1,0,1,,,04:42:05 10-Mar-2016,A,,,,,,,,,,
