DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
"154184",154184,Mk10,,0,19,21,1,21,,,,,128,00:08:25 01-Mar-2016,04:42:05 10-Mar-2016,9,,,,,,,
