DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
"131127",131127,Mk10,,0,1,0,1,1,,,,,,11:25:15 25-Jan-2015,11:25:15 25-Jan-2015,0,,,,,,,
