"","long","lat","order","piece","id","group","Month","Year"
"649",-78.6900675259798,-64.5225409051069,23,"1","2","2.1","July","2012"
"650",-78.7893668711233,-64.3068854722097,24,"1","2","2.1","July","2012"
"651",-79.7860270149295,-64.3886122097921,25,"1","2","2.1","July","2012"
"652",-79.8753283446022,-64.1722896819842,26,"1","2","2.1","July","2012"
"653",-81.869897645844,-64.3117419265353,27,"1","2","2.1","July","2012"
"654",-81.7241071729248,-64.7472091217995,28,"1","2","2.1","July","2012"
"655",-82.2348339815747,-64.7779304838839,29,"1","2","2.1","July","2012"
"656",-82.0928372970415,-65.2145576017275,30,"1","2","2.1","July","2012"
"657",-82.6139568487327,-65.2439064790869,31,"1","2","2.1","July","2012"
"658",-82.5457011872515,-65.4627216136739,32,"1","2","2.1","July","2012"
"659",-83.6010433726311,-65.5159735424639,33,"1","2","2.1","July","2012"
"660",-83.5411836212813,-65.7354672870104,34,"1","2","2.1","July","2012"
"661",-86.7602997038979,-65.8476121103335,35,"1","2","2.1","July","2012"
"662",-86.790513682208,-65.6269899156569,36,"1","2","2.1","July","2012"
"663",-87.3245733439709,-65.6383288969479,37,"1","2","2.1","July","2012"
"664",-87.2993706626047,-65.8590669080745,38,"1","2","2.1","July","2012"
"665",-87.8389205117736,-65.8684435285298,39,"1","2","2.1","July","2012"
"666",-87.8183585964485,-66.0894489142065,40,"1","2","2.1","July","2012"
"667",-90.8721622044567,-66.1036086548624,41,"1","2","2.1","July","2012"
"668",-76.7594800848128,-70.0438932310877,1,"1","0","0.1","January","2013"
"669",-77.1957339347132,-69.3894614149661,2,"1","0","0.1","January","2013"
"670",-76.5781649321138,-69.3387177639403,3,"1","0","0.1","January","2013"
"671",-76.723602957684,-69.1211882182264,4,"1","0","0.1","January","2013"
"672",-76.1153323147418,-69.068712481543,5,"1","0","0.1","January","2013"
"673",-76.4090515521587,-68.6348732577751,6,"1","0","0.1","January","2013"
"674",-78.2065703150895,-68.7820157085319,7,"1","0","0.1","January","2013"
"675",-78.3312259996311,-68.5634958342719,8,"1","0","0.1","January","2013"
"676",-80.1341930569156,-68.6885774365032,9,"1","0","0.1","January","2013"
"677",-80.2382252249578,-68.4687273722587,10,"1","0","0.1","January","2013"
"678",-81.4391104288354,-68.5397608988467,11,"1","0","0.1","January","2013"
"679",-81.5288553669852,-68.3192109124576,12,"1","0","0.1","January","2013"
"680",-82.7249950421107,-68.3802936801769,13,"1","0","0.1","January","2013"
"681",-82.8007663616324,-68.1591751156816,14,"1","0","0.1","January","2013"
"682",-85.1864491062935,-68.2524701962343,15,"1","0","0.1","January","2013"
"683",-85.2363583092738,-68.030446106415,16,"1","0","0.1","January","2013"
"684",-87.6140559696112,-68.0860110852488,17,"1","0","0.1","January","2013"
"685",-87.5889702533888,-68.3086579775029,18,"1","0","0.1","January","2013"
"686",-88.79395122078,-68.3227298054221,19,"1","0","0.1","January","2013"
"687",-88.7811247648687,-68.545691946806,20,"1","0","0.1","January","2013"
"688",-90.6095065766752,-68.5492514344956,21,"1","0","0.1","January","2013"
"689",-90.6227556872063,-68.9957285540684,22,"1","0","0.1","January","2013"
"690",-90.9953792552833,-68.9938406893421,23,"1","0","0.1","January","2013"
"691",-91.0901553964401,-70.785643667892,1,"1","5","5.1","January","2013"
"692",-90.6820603931726,-70.7877223504047,2,"1","5","5.1","January","2013"
"693",-90.6740368979845,-70.5632065830894,3,"1","5","5.1","January","2013"
"694",-87.3057157101439,-70.5434135520871,4,"1","5","5.1","January","2013"
"695",-87.2736890060937,-70.7676811090038,5,"1","5","5.1","January","2013"
"696",-85.9143832200251,-70.7409942609617,6,"1","5","5.1","January","2013"
"697",-85.8653286262636,-70.9650614935857,7,"1","5","5.1","January","2013"
"698",-81.098283967108,-70.7863855698517,8,"1","5","5.1","January","2013"
"699",-80.9914962579748,-71.0083201821875,9,"1","5","5.1","January","2013"
"700",-79.6336773965495,-70.9326864766408,10,"1","5","5.1","January","2013"
"701",-79.5085229876684,-71.1537389509145,11,"1","5","5.1","January","2013"
"702",-78.8261617581853,-71.1114849527386,12,"1","5","5.1","January","2013"
"703",-78.6900675259798,-71.332047762561,13,"1","5","5.1","January","2013"
"704",-75.2916961003173,-71.0788415353425,14,"1","5","5.1","January","2013"
"705",-75.1137331509824,-71.2962405713053,15,"1","5","5.1","January","2013"
"706",-73.3007557660064,-70.8963348608171,16,"1","5","5.1","January","2013"
"707",-42.3051050085631,-61.761231365017,1,"1","6","6.1","January","2013"
"708",-43.025065989118,-62.129180508868,2,"1","6","6.1","January","2013"
"709",-44.0289780689208,-61.6794135043739,3,"1","6","6.1","January","2013"
"710",-43.307399507069,-61.3181424694074,4,"1","6","6.1","January","2013"
"711",-45.5233493905114,-60.2566446480593,5,"2","6","6.2","January","2013"
"712",-46.2453642667683,-60.6026921637078,6,"2","6","6.2","January","2013"
"713",-45.9391909457356,-60.7586982223932,7,"2","6","6.2","January","2013"
"714",-46.2590452071753,-60.9089492368744,8,"2","6","6.2","January","2013"
"715",-45.9495668564358,-61.0651965326262,9,"2","6","6.2","January","2013"
"716",-46.6000247151477,-61.3652409890385,10,"2","6","6.2","January","2013"
"717",-47.2147551273192,-61.0482574137739,11,"2","6","6.2","January","2013"
"718",-46.8881880067409,-60.9005313721972,12,"2","6","6.2","January","2013"
"719",-48.0774553994244,-60.2623636920213,13,"2","6","6.2","January","2013"
"720",-48.4027697710618,-60.4063585890428,14,"2","6","6.2","January","2013"
"721",-48.9767309750776,-60.0816838373071,15,"2","6","6.2","January","2013"
"722",-49.304468960508,-60.223011143601,16,"2","6","6.2","January","2013"
"723",-49.5860988961709,-60.0588840006752,17,"2","6","6.2","January","2013"
"724",-49.91656600601,-60.198446883278,18,"2","6","6.2","January","2013"
"725",-50.1944289077348,-60.032852109353,19,"2","6","6.2","January","2013"
"726",-50.5275401516562,-60.1706362020648,20,"2","6","6.2","January","2013"
"727",-50.801586887647,-60.0035981048115,21,"2","6","6.2","January","2013"
"728",-54.3047723406433,-61.320685783427,22,"2","6","6.2","January","2013"
"729",-54.0394828033551,-61.496806579732,23,"2","6","6.2","January","2013"
"730",-56.7005794628158,-62.3630500644412,24,"2","6","6.2","January","2013"
"731",-56.4410438687674,-62.5451377797722,25,"2","6","6.2","January","2013"
"732",-56.8367753678627,-62.6651941886541,26,"2","6","6.2","January","2013"
"733",-55.0079798014413,-75.9822466781527,1,"1","7","7.1","January","2013"
"734",-55.7842978675626,-76.1114532599403,2,"1","7","7.1","January","2013"
"735",-56.8214883406073,-75.7329642794774,3,"1","7","7.1","January","2013"
"736",-55.304846468766,-75.4791458944046,4,"1","7","7.1","January","2013"
"737",-54.2461127455633,-75.8505736026126,5,"1","7","7.1","January","2013"
"738",-53.4985588794937,-75.7165062092624,6,"1","7","7.1","January","2013"
"739",-51.7889745744388,-76.2590316564071,7,"1","7","7.1","January","2013"
"740",-51.0440921622411,-76.1170992574997,8,"1","7","7.1","January","2013"
"741",-50.4403320310055,-76.293322307553,9,"1","7","7.1","January","2013"
"742",-48.9909130984298,-75.9990295076004,10,"1","7","7.1","January","2013"
"743",-47.7263109939063,-76.3391820154558,11,"1","7","7.1","January","2013"
"744",-47.021364940356,-76.1850380160868,12,"1","7","7.1","January","2013"
"745",-46.3639275316029,-76.3506719018844,13,"1","7","7.1","January","2013"
"746",-47.0700306530411,-76.5067779675,14,"1","7","7.1","January","2013"
"747",-46.3971810272964,-76.672630035795,15,"1","7","7.1","January","2013"
"748",-47.8624052261118,-76.9827079696843,16,"1","7","7.1","January","2013"
"749",-47.17474411461,-77.1508384744781,17,"1","7","7.1","January","2013"
"750",-47.9356734464212,-77.3047413447743,18,"1","7","7.1","January","2013"
"751",-48.6214847041173,-77.1345343045851,19,"1","7","7.1","January","2013"
"752",-49.3987053549955,-77.2841098972026,20,"1","7","7.1","January","2013"
"753",-41.9059419410829,-77.9493171585234,1,"1","8","8.1","January","2013"
"754",-43.492564241225,-77.639675262997,2,"1","8","8.1","January","2013"
"755",-42.0643265535788,-77.3047413447743,3,"1","8","8.1","January","2013"
"756",-41.2847108945712,-77.4564114313005,4,"1","8","8.1","January","2013"
"757",-40.6012946450045,-77.2841098972026,5,"1","8","8.1","January","2013"
"758",-39.8055710922652,-77.4313497356729,6,"1","8","8.1","January","2013"
"759",-38.5006537203454,-77.0776369533972,7,"1","8","8.1","January","2013"
"760",-37.6942404666892,-77.2183201314386,8,"1","8","8.1","January","2013"
"761",-34.7559125535414,-76.299046068162,9,"1","8","8.1","January","2013"
"762",-33.9590598196763,-76.4275288089699,10,"1","8","8.1","January","2013"
"763",-30.0685828218625,-74.8846247706387,11,"1","8","8.1","January","2013"
"764",-30.8157057517292,-74.7696504597565,12,"1","8","8.1","January","2013"
"765",-29.9536081678015,-74.3783625414134,13,"1","8","8.1","January","2013"
"766",-30.6772800217965,-74.2639528979657,14,"1","8","8.1","January","2013"
"767",-29.8459319496874,-73.8726313615595,15,"1","8","8.1","January","2013"
"768",-29.1342921972262,-73.98410812945,16,"1","8","8.1","January","2013"
"769",-28.3549617853241,-73.5871466347577,17,"1","8","8.1","January","2013"
"770",-27.6459753637387,-73.6933882950696,18,"1","8","8.1","January","2013"
"771",-26.9165546169513,-73.2912816506943,19,"1","8","8.1","January","2013"
"772",-26.2113780178315,-73.3924074156143,20,"1","8","8.1","January","2013"
"773",-25.529697990533,-72.9856215267558,21,"1","8","8.1","January","2013"
"774",-24.8293465881496,-73.0817574664181,22,"1","8","8.1","January","2013"
"775",-24.5074052301297,-72.8764501943501,23,"1","8","8.1","January","2013"
"776",-23.8059435184577,-72.9688946856771,24,"1","8","8.1","January","2013"
"777",-23.4985656759521,-72.7620068580652,25,"1","8","8.1","January","2013"
"778",-22.7965214679426,-72.8507808631593,26,"1","8","8.1","January","2013"
"779",-22.5035284997674,-72.642402691926,27,"1","8","8.1","January","2013"
"780",-21.0923395058275,-72.8100952641897,28,"1","8","8.1","January","2013"
"781",-20.8208928533108,-72.5992611587766,29,"1","8","8.1","January","2013"
"782",-20.1125882890755,-72.678192119331,30,"1","8","8.1","January","2013"
"783",-19.8552143693211,-72.4660897031981,31,"1","8","8.1","January","2013"
"784",-15.6285278760049,-68.9038433849359,1,"1","9","9.1","January","2013"
"785",-15.6899929290839,-68.8976354659302,2,"1","9","9.1","January","2013"
"786",-15.8593662666057,-69.1126358957449,3,"1","9","9.1","January","2013"
"787",-16.46001481204,-69.0504405891871,4,"1","9","9.1","January","2013"
"788",-16.6388056704263,-69.2647014413771,5,"1","9","9.1","January","2013"
"789",-17.24145939894,-69.1995579941263,6,"1","9","9.1","January","2013"
"790",-17.4298628176678,-69.4130227482321,7,"1","9","9.1","January","2013"
"791",-18.0342855671299,-69.3448987776475,8,"1","9","9.1","January","2013"
"792",-18.2324910807038,-69.5575093227473,9,"1","9","9.1","January","2013"
"793",-18.8384335579808,-69.4863738541436,10,"1","9","9.1","January","2013"
"794",-19.0466242976358,-69.698070521901,11,"1","9","9.1","January","2013"
"795",-19.6538240580533,-69.6238941175141,12,"1","9","9.1","January","2013"
"796",-19.8721758192439,-69.8346157237172,13,"1","9","9.1","January","2013"
"797",-20.4803573118092,-69.7573706139936,14,"1","9","9.1","January","2013"
"798",-20.709037591649,-69.9670545090362,15,"1","9","9.1","January","2013"
"799",-21.9217785939591,-69.8041861073459,16,"1","9","9.1","January","2013"
"800",-22.1663458220825,-70.0118383639894,17,"1","9","9.1","January","2013"
"801",-23.9624889745782,-69.7485267865207,18,"1","9","9.1","January","2013"
"802",-24.2277453179542,-69.9530018800304,19,"1","9","9.1","January","2013"
"803",-26.565051177078,-69.5687657565587,20,"1","9","9.1","January","2013"
"804",-26.8544213405186,-69.7687473901919,21,"1","9","9.1","January","2013"
"805",-29.1161462660789,-69.3486083488133,22,"1","9","9.1","January","2013"
"806",-29.4274564031897,-69.5437605654311,23,"1","9","9.1","January","2013"
"807",-31.6075022462489,-69.0894416021304,24,"1","9","9.1","January","2013"
"808",-29.4536727269209,-67.7446413053261,25,"1","9","9.1","January","2013"
"809",-28.9400126928394,-67.8532059723888,26,"1","9","9.1","January","2013"
"810",-28.3792430861079,-67.4628114434064,27,"1","9","9.1","January","2013"
"811",-27.8670038496569,-67.5676177342579,28,"1","9","9.1","January","2013"
"812",-26.4909401341927,-66.5212559338548,29,"1","9","9.1","January","2013"
"813",-29.8655311098969,-65.7894205265176,30,"2","9","9.2","January","2013"
"814",-29.9456834403952,-65.8465710656909,31,"2","9","9.2","January","2013"
"815",-30.8720833630803,-65.6228681118501,32,"2","9","9.2","January","2013"
"816",-31.148580986195,-65.8122446444188,33,"2","9","9.2","January","2013"
"817",-32.0619436828135,-65.5806644759933,34,"2","9","9.2","January","2013"
"818",-32.347443499442,-65.7675977112163,35,"2","9","9.2","January","2013"
"819",-32.7995312726192,-65.648642184621,36,"2","9","9.2","January","2013"
"820",-33.0916999386824,-65.8340824337986,37,"2","9","9.2","January","2013"
"821",-33.5412476541228,-65.712693852302,38,"2","9","9.2","January","2013"
"822",-33.8400561349672,-65.8965978110931,39,"2","9","9.2","January","2013"
"823",-35.5992199589762,-65.3932791423418,40,"2","9","9.2","January","2013"
"824",-35.2933475906603,-65.2135462669865,41,"2","9","9.2","January","2013"
"825",-35.7199543122903,-65.0854812133443,42,"2","9","9.2","January","2013"
"826",-34.7375974850598,-64.4921945865532,43,"2","9","9.2","January","2013"
"827",-33.0265394258027,-64.9831877536968,44,"3","9","9.3","January","2013"
"828",-33.111341960372,-65.0382740997107,45,"3","9","9.3","January","2013"
"829",-31.7809150929834,-65.3932791423418,46,"3","9","9.3","January","2013"
"830",-31.6979441354671,-65.3373020166974,47,"3","9","9.3","January","2013"
"831",-24.7751405688319,-73.5871466347577,1,"1","14","14.1","January","2013"
"832",-25.1148348861446,-73.7923545254999,2,"1","14","14.1","January","2013"
"833",-25.8443875545603,-73.6949795107282,3,"1","14","14.1","January","2013"
"834",-26.565051177078,-74.1013073798423,4,"1","14","14.1","January","2013"
"835",-25.8209919741893,-74.2013155611785,5,"1","14","14.1","January","2013"
"836",-26.1881106974809,-74.4050179869984,6,"1","14","14.1","January","2013"
"837",-25.4268741695898,-74.5037251786227,7,"1","14","14.1","January","2013"
"838",-25.0674634380605,-74.2986807091727,8,"1","14","14.1","January","2013"
"839",-24.3045492659367,-74.3933503595001,9,"1","14","14.1","January","2013"
"840",-25.0168934781,-74.8055893424692,10,"1","14","14.1","January","2013"
"841",-24.2277453179542,-74.9001387940764,11,"1","14","14.1","January","2013"
"842",-75.6772800217964,-67.8784306666579,1,"1","18","18.1","January","2013"
"843",-76.8274465766731,-67.9842593011932,2,"1","18","18.1","January","2013"
"844",-76.5513849483135,-68.4179769822753,3,"1","18","18.1","January","2013"
"845",-75.9637565320735,-68.3650053194659,4,"1","18","18.1","January","2013"
"846",-76.1088088285452,-68.1487066907223,5,"1","18","18.1","January","2013"
"847",-75.5297058999341,-68.0941272105044,6,"1","18","18.1","January","2013"
"848",-41.6725957582734,-62.40866605863,1,"1","0","0.1","February","2013"
"849",-41.9872124958167,-62.571263971593,2,"1","0","0.1","February","2013"
"850",-42.3369992339329,-62.424786586547,3,"1","0","0.1","February","2013"
"851",-42.978635059644,-62.7458723909054,4,"1","0","0.1","February","2013"
"852",-44.3414568224364,-62.1433435796019,5,"1","0","0.1","February","2013"
"853",-44.0178828367758,-61.9871250682801,6,"1","0","0.1","February","2013"
"854",-45,-61.5295926780909,7,"1","0","0.1","February","2013"
"855",-45.3237015249202,-61.6828884606163,8,"1","0","0.1","February","2013"
"856",-45.6437457141754,-61.5278659996584,9,"1","0","0.1","February","2013"
"857",-45.3200848237817,-61.3755344300216,10,"1","0","0.1","February","2013"
"858",-45.9495668564358,-61.0651965326262,11,"1","0","0.1","February","2013"
"859",-45.6295986084103,-60.9140013237137,12,"1","0","0.1","February","2013"
"860",-46.2453642667683,-60.6026921637078,13,"1","0","0.1","February","2013"
"861",-46.5650690855923,-60.7520041876766,14,"1","0","0.1","February","2013"
"862",-47.4628166759169,-60.2771367203967,15,"1","0","0.1","February","2013"
"863",-47.7851664221144,-60.4228676794893,16,"1","0","0.1","February","2013"
"864",-48.0774553994244,-60.2623636920213,17,"1","0","0.1","February","2013"
"865",-48.4027697710618,-60.4063585890428,18,"1","0","0.1","February","2013"
"866",-48.6913859864513,-60.2443194975067,19,"1","0","0.1","February","2013"
"867",-50.7105931374996,-61.0846908485238,20,"1","0","0.1","February","2013"
"868",-50.992527447879,-60.9165277521072,21,"1","0","0.1","February","2013"
"869",-54.6252481561239,-62.2311631765942,22,"1","0","0.1","February","2013"
"870",-54.3529792500932,-62.40866605863,23,"1","0","0.1","February","2013"
"871",-54.7369882704027,-62.5352353254079,24,"1","0","0.1","February","2013"
"872",-54.4623222080256,-62.7132055021853,25,"1","0","0.1","February","2013"
"873",-55.2440874464586,-62.9648104391659,26,"1","0","0.1","February","2013"
"874",-54.9683561704738,-63.1442055422059,27,"1","0","0.1","February","2013"
"875",-56.5834186046871,-63.6369695951865,28,"1","0","0.1","February","2013"
"876",-42.6467031338917,-78.1182968027569,1,"1","1","1.1","February","2013"
"877",-43.451842301022,-77.9623967967055,2,"1","1","1.1","February","2013"
"878",-42.7093899573615,-77.7956359935837,3,"1","1","1.1","February","2013"
"879",-43.492564241225,-77.639675262997,4,"1","1","1.1","February","2013"
"880",-41.3785152958827,-77.1345343045851,5,"1","1","1.1","February","2013"
"881",-40.6012946450045,-77.2841098972026,6,"1","1","1.1","February","2013"
"882",-35.2175929681927,-75.665428997734,7,"1","1","1.1","February","2013"
"883",-34.4608162713718,-75.7953181843167,8,"1","1","1.1","February","2013"
"884",-33.4398692057822,-75.4181981469654,9,"1","1","1.1","February","2013"
"885",-32.6805547433634,-75.54216575091,10,"1","1","1.1","February","2013"
"886",-31.723602957684,-75.1576883174513,11,"1","1","1.1","February","2013"
"887",-32.4711922908485,-75.0370386595477,12,"1","1","1.1","February","2013"
"888",-32.0053832080835,-74.8450532094142,13,"1","1","1.1","February","2013"
"889",-33.4533094540727,-74.5997157429813,14,"1","1","1.1","February","2013"
"890",-32.9885216136346,-74.4100211997317,15,"1","1","1.1","February","2013"
"891",-34.3803447238449,-74.1586081090981,16,"1","1","1.1","February","2013"
"892",-33.9174305369704,-73.9711415351517,17,"1","1","1.1","February","2013"
"893",-34.5922886875099,-73.8436833881657,18,"1","1","1.1","February","2013"
"894",-33.2543665747121,-73.2804296566186,19,"1","1","1.1","February","2013"
"895",-32.5925814725993,-73.403336640877,20,"1","1","1.1","February","2013"
"896",-31.7594800848128,-73.0206521153321,21,"1","1","1.1","February","2013"
"897",-31.0973128857794,-73.1384882163813,22,"1","1","1.1","February","2013"
"898",-30.6997225508144,-72.9445956893792,23,"1","1","1.1","February","2013"
"899",-30.0332804359951,-73.0588156711824,24,"1","1","1.1","February","2013"
"900",-29.6498635075756,-72.8628554819988,25,"1","1","1.1","February","2013"
"901",-28.3007557660064,-73.0817574664181,26,"1","1","1.1","February","2013"
"902",-27.9371428265386,-72.8824959546064,27,"1","1","1.1","February","2013"
"903",-24.4439547804165,-73.3814857677321,28,"1","1","1.1","February","2013"
"904",-24.1209831194426,-73.175394565232,29,"1","1","1.1","February","2013"
"905",-22.6805596070249,-73.3549932205906,30,"1","1","1.1","February","2013"
"906",-22.3801350519596,-73.1461700023986,31,"1","1","1.1","February","2013"
"907",-21.6559890384225,-73.2309148889784,32,"1","1","1.1","February","2013"
"908",-19.7988763545249,-71.7534643872301,33,"1","1","1.1","February","2013"
"909",-20.4722795197419,-71.6759460120765,34,"1","1","1.1","February","2013"
"910",-20.2248594311681,-71.4648994373816,35,"1","1","1.1","February","2013"
"911",-21.5409759185384,-71.3044972630418,36,"1","1","1.1","February","2013"
"912",-21.2864051136591,-71.0951557014847,37,"1","1","1.1","February","2013"
"913",-23.8242605828954,-70.7503301416558,38,"1","1","1.1","February","2013"
"914",-24.1022345011611,-70.9556126879157,39,"1","1","1.1","February","2013"
"915",-25.3461759419467,-70.7676811090038,40,"1","1","1.1","February","2013"
"916",-25.6410058243053,-70.9704630682463,41,"1","1","1.1","February","2013"
"917",-26.2586595548073,-70.8721415890778,42,"1","1","1.1","February","2013"
"918",-26.565051177078,-71.0734068254484,43,"1","1","1.1","February","2013"
"919",-32.9694039034621,-69.8460396282956,44,"1","1","1.1","February","2013"
"920",-34.8244891569568,-70.7770308985144,45,"1","1","1.1","February","2013"
"921",-38.0470425318261,-69.9772812891366,46,"1","1","1.1","February","2013"
"922",-37.6476206401076,-69.8003858878687,47,"1","1","1.1","February","2013"
"923",-38.6598082540901,-69.5237802148722,48,"1","1","1.1","February","2013"
"924",-38.2639887858806,-69.3486083488133,49,"1","1","1.1","February","2013"
"925",-38.758085652585,-69.2093767719408,50,"1","1","1.1","February","2013"
"926",-38.3674853848615,-69.0346189476632,51,"1","1","1.1","February","2013"
"927",-38.8533743403533,-68.8952196878907,52,"1","1","1.1","February","2013"
"928",-38.4678633121476,-68.7208708668025,53,"1","1","1.1","February","2013"
"929",-38.9458081058852,-68.5813158685122,54,"1","1","1.1","February","2013"
"930",-38.1909498203866,-68.2326083861069,55,"1","1","1.1","February","2013"
"931",-38.6598082540901,-68.0941272105044,56,"1","1","1.1","February","2013"
"932",-36.869897645844,-67.2147727200444,57,"1","1","1.1","February","2013"
"933",-37.3255204831061,-67.0808257396593,58,"1","1","1.1","February","2013"
"934",-36.6456491646203,-66.7263461267173,59,"1","1","1.1","February","2013"
"935",-37.9716037610504,-66.3233942137362,60,"1","1","1.1","February","2013"
"936",-37.6352537550174,-66.1484876997209,61,"1","1","1.1","February","2013"
"937",-38.9114718458048,-65.7375387834456,62,"1","1","1.1","February","2013"
"938",-38.5765295634434,-65.5652444903986,63,"1","1","1.1","February","2013"
"939",-39.4006606634794,-65.2874957731698,64,"1","1","1.1","February","2013"
"940",-39.0684730750802,-65.1166729061952,65,"1","1","1.1","February","2013"
"941",-39.8718089581472,-64.8365169445686,66,"1","1","1.1","February","2013"
"942",-40.2057679333694,-65.0051885527333,67,"1","1","1.1","February","2013"
"943",-40.9921954576277,-64.7185078672507,68,"1","1","1.1","February","2013"
"944",-41.3322119444686,-64.8842940721273,69,"1","1","1.1","February","2013"
"945",-41.7191192273906,-64.738297902389,70,"1","1","1.1","February","2013"
"946",-42.0643265535788,-64.9022368949864,71,"1","1","1.1","February","2013"
"947",-42.82525588539,-64.6050525145643,72,"1","1","1.1","February","2013"
"948",-40.495093136393,-63.4565745185017,73,"1","1","1.1","February","2013"
"949",-40.8653286262636,-63.3138171095313,74,"1","1","1.1","February","2013"
"950",-40.5488259971134,-63.1478998068185,75,"1","1","1.1","February","2013"
"951",-40.9143832200251,-63.0051700729103,76,"1","1","1.1","February","2013"
"952",-40.6012946450045,-62.8395852854666,77,"1","1","1.1","February","2013"
"953",-41.6725957582734,-62.40866605863,78,"1","1","1.1","February","2013"
"954",-57.5288077091515,-75.0370386595477,1,"1","16","16.1","February","2013"
"955",-57.0507848834096,-75.2281010274631,2,"1","16","16.1","February","2013"
"956",-57.8042660652868,-75.3503926095876,3,"1","16","16.1","February","2013"
"957",-58.276397042316,-75.1576883174513,4,"1","16","16.1","February","2013"
"958",-58.276397042316,-75.1576883174513,5,"2","16","16.2","February","2013"
"959",-59.0362434679265,-75.275828154076,6,"2","16","16.2","February","2013"
"960",-59.9314171781376,-74.8846247706387,7,"2","16","16.2","February","2013"
"961",-59.1842942482708,-74.7696504597565,8,"2","16","16.2","February","2013"
"962",-58.276397042316,-75.1576883174513,9,"2","16","16.2","February","2013"
"963",-45.2169789646269,-60.4105086805022,1,"1","2","2.1","March","2013"
"964",-45.3097038999588,-60.4559184021317,2,"1","2","2.1","March","2013"
"965",-45.6160599083992,-60.301777665035,3,"1","2","2.1","March","2013"
"966",-45.9290393194221,-60.4526113742612,4,"1","2","2.1","March","2013"
"967",-46.2319774026397,-60.2968475507734,5,"1","2","2.1","March","2013"
"968",-46.548157698978,-60.4459986232934,6,"1","2","2.1","March","2013"
"969",-47.1437608652234,-60.1306097873307,7,"1","2","2.1","March","2013"
"970",-47.7851664221144,-60.4228676794893,8,"1","2","2.1","March","2013"
"971",-48.0774553994244,-60.2623636920213,9,"1","2","2.1","March","2013"
"972",-53.6955028774248,-62.4570602567155,10,"1","2","2.1","March","2013"
"973",-53.4146817003066,-62.6326379290897,11,"1","2","2.1","March","2013"
"974",-54.9683561704738,-63.1442055422059,12,"1","2","2.1","March","2013"
"975",-54.6887865603668,-63.3231210252717,13,"1","2","2.1","March","2013"
"976",-56.3099324740202,-63.8197320764913,14,"1","2","2.1","March","2013"
"977",-56.5834186046871,-63.6369695951865,15,"1","2","2.1","March","2013"
"978",-16.3256313370353,-69.7638650662214,1,"1","3","3.1","March","2013"
"979",-18.2324910807038,-69.5575093227473,2,"1","3","3.1","March","2013"
"980",-18.434948822922,-69.7700119033404,3,"1","3","3.1","March","2013"
"981",-20.2564621745231,-69.5475092341462,4,"1","3","3.1","March","2013"
"982",-20.4803573118092,-69.7573706139936,5,"1","3","3.1","March","2013"
"983",-22.275897848259,-69.512550539877,6,"1","3","3.1","March","2013"
"984",-22.5205656028969,-69.7194978495725,7,"1","3","3.1","March","2013"
"985",-24.8636965717519,-69.359741399977,8,"1","3","3.1","March","2013"
"986",-24.5997906051575,-69.1566598769607,9,"1","3","3.1","March","2013"
"987",-31.5689711293183,-67.7891394775824,10,"1","3","3.1","March","2013"
"988",-31.8795968470227,-67.9784934144433,11,"1","3","3.1","March","2013"
"989",-32.8762617522106,-67.7400829125656,12,"1","3","3.1","March","2013"
"990",-33.1975657922165,-67.9266747201808,13,"1","3","3.1","March","2013"
"991",-33.6900675259798,-67.8039939685467,14,"1","3","3.1","March","2013"
"992",-34.0193499898265,-67.9888732025532,15,"1","3","3.1","March","2013"
"993",-34.9920201985587,-67.7366647906388,16,"1","3","3.1","March","2013"
"994",-35.3313313389164,-67.918626016421,17,"1","3","3.1","March","2013"
"995",-37.2164404735346,-67.3921173454776,18,"1","3","3.1","March","2013"
"996",-36.869897645844,-67.2147727200444,19,"1","3","3.1","March","2013"
"997",-37.3255204831061,-67.0808257396593,20,"1","3","3.1","March","2013"
"998",-36.6456491646203,-66.7263461267173,21,"1","3","3.1","March","2013"
"999",-37.5348091438786,-66.4590036486387,22,"1","3","3.1","March","2013"
"1000",-37.1998121158183,-66.2829855575624,23,"1","3","3.1","March","2013"
"1001",-37.6352537550174,-66.1484876997209,24,"1","3","3.1","March","2013"
"1002",-37.3039482779834,-65.9729029333852,25,"1","3","3.1","March","2013"
"1003",-37.7330455941883,-65.8382445106253,26,"1","3","3.1","March","2013"
"1004",-37.4053566314086,-65.6630889961855,27,"1","3","3.1","March","2013"
"1005",-37.8282878346129,-65.5282808724968,28,"1","3","3.1","March","2013"
"1006",-37.5041423602701,-65.3535507337958,29,"1","3","3.1","March","2013"
"1007",-37.9210783953878,-65.21860340389,30,"1","3","3.1","March","2013"
"1008",-37.6004053401129,-65.0442949518364,31,"1","3","3.1","March","2013"
"1009",-38.0115102700165,-64.9092185596847,32,"1","3","3.1","March","2013"
"1010",-37.3814535124311,-64.5608122931124,33,"1","3","3.1","March","2013"
"1011",-38.1856471105903,-64.2913517944509,34,"1","3","3.1","March","2013"
"1012",-37.8749836510982,-64.1182880047958,35,"1","3","3.1","March","2013"
"1013",-39.8055710922652,-63.4303835260597,36,"1","3","3.1","March","2013"
"1014",-39.4945221420217,-63.261783513766,37,"1","3","3.1","March","2013"
"1015",-40.2363583092738,-62.9813128487965,38,"1","3","3.1","March","2013"
"1016",-39.8366139960008,-62.7640663530652,39,"1","3","3.1","March","2013"
"1017",-43.9577603166187,-61.0186662033981,1,"1","0","0.1","April","2013"
