DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131134",131134,,Mk10,,18:29:46 22-Nov-2013,18:29:47 22-Nov-2013,1,B,47.6740,-122.1370,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,19:15:46 22-Nov-2013,19:15:47 22-Nov-2013,1,1,47.6750,-122.1360,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,,19:16:47 22-Nov-2013,,1,47.6750,-122.1360,,1,0,,102,3.696,,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,19:17:46 22-Nov-2013,19:17:47 22-Nov-2013,1,1,47.6750,-122.1360,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,19:18:46 22-Nov-2013,19:18:47 22-Nov-2013,1,1,47.6750,-122.1360,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,19:19:46 22-Nov-2013,19:19:47 22-Nov-2013,1,A,47.6770,-122.1360,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,,19:20:47 22-Nov-2013,,A,47.6770,-122.1360,,1,0,,106,3.696,,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,,19:24:47 22-Nov-2013,,A,47.6770,-122.1360,,1,0,,110,3.696,,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,19:58:46 22-Nov-2013,19:58:47 22-Nov-2013,1,A,47.6770,-122.1350,CRC,1,0,,,,0.912,0.288,,-0.5,0.0,0,,,,,,,,,,,,8,8,69,,,,,,,,,,
"131134",131134,,Mk10,,,20:00:47 22-Nov-2013,,A,47.6770,-122.1350,,1,0,,146,3.632,,,18.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131134",131134,,Mk10,,20:01:46 22-Nov-2013,20:01:47 22-Nov-2013,1,A,47.6770,-122.1350,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
