DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
"131134",131134,Mk10,,94,26,100,4,104,,,,,46,18:29:47 22-Nov-2013,23:54:18 25-Apr-2016,885,18:29:46 22-Nov-2013,22:18:44 25-Apr-2016,885,,,,
