DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131115",131115,0.500000,Mk10,,,20:34:18 11-Nov-2013,,B,47.6760,-122.1340,,1,0,,74,3.440,,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,20:36:16 11-Nov-2013,20:36:18 11-Nov-2013,2,A,47.6740,-122.1390,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,20:37:16 11-Nov-2013,20:37:18 11-Nov-2013,2,A,47.6740,-122.1390,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,,20:38:18 11-Nov-2013,,A,47.6740,-122.1390,,1,0,,78,3.440,,,21.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,21:11:16 11-Nov-2013,21:11:18 11-Nov-2013,2,2,47.6750,-122.1350,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,21:12:16 11-Nov-2013,21:12:18 11-Nov-2013,2,2,47.6750,-122.1350,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,21:13:16 11-Nov-2013,21:13:18 11-Nov-2013,2,2,47.6750,-122.1350,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,,21:14:18 11-Nov-2013,,2,47.6750,-122.1350,,1,0,,114,3.440,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,21:15:16 11-Nov-2013,21:15:18 11-Nov-2013,2,2,47.6750,-122.1350,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131115",131115,0.500000,Mk10,,21:16:16 11-Nov-2013,21:16:18 11-Nov-2013,2,2,47.6750,-122.1350,CRC,1,0,,,,0.936,0.184,,-0.5,0.0,0,,,,,,,,,,,,59,59,107,,,,,,,,,,
