DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
"131133",131133,,Mk10,,18:31:18 22-Nov-2013,18:31:19 22-Nov-2013,1,B,47.6690,-122.1340,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,,19:16:19 22-Nov-2013,,2,47.6790,-122.1410,,1,0,,117,3.632,,,19.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,19:17:18 22-Nov-2013,19:17:19 22-Nov-2013,1,2,47.6790,-122.1410,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,19:18:18 22-Nov-2013,19:18:19 22-Nov-2013,1,2,47.6790,-122.1410,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,19:19:18 22-Nov-2013,19:19:19 22-Nov-2013,1,2,47.6790,-122.1410,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,,19:20:19 22-Nov-2013,,2,47.6790,-122.1410,,1,0,,121,3.632,,,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,19:59:18 22-Nov-2013,19:59:19 22-Nov-2013,1,A,47.6790,-122.1380,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,20:02:18 22-Nov-2013,20:02:19 22-Nov-2013,1,A,47.6790,-122.1380,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,20:06:18 22-Nov-2013,20:06:19 22-Nov-2013,1,A,47.6770,-122.1390,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,20:07:18 22-Nov-2013,20:07:19 22-Nov-2013,1,A,47.6770,-122.1390,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,20:09:18 22-Nov-2013,20:09:19 22-Nov-2013,1,A,47.6770,-122.1390,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"131133",131133,,Mk10,,20:55:18 22-Nov-2013,20:55:19 22-Nov-2013,1,3,47.6770,-122.1360,CRC,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
