Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
13440,131128,7,P,B,1,22-Nov-2013,19:19:01,47.6760,-122.1330,"",401677439,,,0,22-Nov-2013,19:16:31,,,300,,,,,,,2,180,211,52,30,0,73
13440,131128,7,P,B,1,22-Nov-2013,19:19:01,47.6760,-122.1330,"",401677439,,,0,22-Nov-2013,19:21:31,,,300,,,,,,,2,6,237,53,94,175,250
13440,131128,7,B, ,2,22-Nov-2013,19:25:31,,,,,,,0,22-Nov-2013,19:25:31,,,,,,,,,,2,6,237,55,94,235,250
13440,131128,7,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,20:52:31,,,600,,,,,,,2,172,195,77,30,0,169
13440,131128,7,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,20:55:31,,,600,,,,,,,2,6,237,77,222,231,227
13440,131128,7,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,20:56:31,,,600,,,,,,,2,172,195,78,30,0,173
13440,131128,7,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,20:57:31,,,600,,,,,,,18,6,237,78,94,75,226
13440,131128,7,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,20:59:31,,,600,,,,,,,2,6,237,78,222,163,227
13440,131128,19,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,21:00:31,,,600,,,,,,,6,172,197,80,30,0,177,52,151,118,48,4,80,80,28,29,68,0,0
13440,131128,3,P,2,3,22-Nov-2013,20:57:48,47.6760,-122.1390,"",401677444,,,0,22-Nov-2013,21:02:31,,,600,,,,,,,2,6,237
